id,"last, first",inc,pcode,party,totrec,totdis,candcont,indcont,abbr,dist,spec,runoff,gewin,geper,otherpolcom,partycont
H2GA14010,"GRANT, DANIEL FRANK",C,1,DEM,12360,33400.5,5328,1032,GA,14,,,L,27,5000,1000
H0GA09030,"GRAVES, JOHN THOMAS MR. JR.",I,2,REP,1179676.68,1126844.4,0,627142.48,GA,14,,,W,72,537355.66,800
H2GU00033,"BORDALLO, MADELEINE Z. MS.",I,1,DEM,254070,495140.85,0,254070,GU,0,,,W,60,0,0
H2GU01015,"DIZON, KARLO ISAIAS JORGE",C,1,DEM,39419,39633,0,39419,GU,0,,,,,0,0
H2GU00066,"BLAS, FRANK FLORES JR",C,2,REP,142404.12,140359.41,1900,134004.12,GU,0,,,L,39,500,0
H8GU00022,"DIAZ, JONATHAN FRANK BLAS",C,3,IND,115,115,115,115,GU,0,,,,,0,0
H2HI02110,"HANABUSA, COLLEEN WAKAKO",I,1,DEM,1439038.46,1448162.67,0,802939.42,HI,1,,,W,54,486437.25,21.96
H0HI01157,"DJOU, CHARLES K",C,2,REP,693739.93,926223.37,0,610510.54,HI,1,,,L,45,83229.39,0
H0HI01165,"DEL CASTILLO, RAFAEL GOODWIN",O,1,DEM,12052.3,26699.39,10172.74,9006,HI,2,,,,,0,0
H2HI00015,"KIAAINA, ESTHER PUAKELA",O,1,DEM,148721.92,147238.47,22773.5,105665.29,HI,2,,,,,1500,0
H2HI02508,"GABBARD, TULSI",O,1,DEM,1828589.91,1516206.61,19635.47,1299287.68,HI,2,,,W,80,365777.57,201.15
H2HI02516,"MARX, ROBERT (BOB)",O,1,DEM,439882.25,439236.73,252945.96,186780.31,HI,2,,,,,0,0
H4HI02082,"SHIRATORI, MILES",O,1,DEM,8354,8354.57,0,2125,HI,2,,,,,0,0
H6HI01113,"HANNEMANN, MULIUFI F 'MUFI'",O,1,DEM,1457036.89,1413112.05,400,1028838.37,HI,2,,,,,164850,0
H6HI02251,"HIRONO, MAZIE MRS.",I,1,DEM,5518572,5657753.57,0,4136454,HI,2,,,,,1057065,43100
H6HI02269,"HOOSER, GARY L",O,1,DEM,5658.5,5658.5,0,5525,HI,2,,,,,0,0
H6IA01098,"BRALEY, BRUCE L",I,1,DEM,2687007.57,2664440.22,0,1739366.33,IA,1,,,W,56,895759.19,8910.35
H0IA01117,"LANGE, BEN",C,2,REP,1079677.28,1079784.4,0,852871.56,IA,1,,,L,41,209170,5000
H0IA02099,"RATHJE, STEVE",C,2,REP,88918.12,84933.71,0,85012,IA,1,,,,,0,0
H2IA01055,"BLUM, RODNEY LELAND",C,2,REP,93493.72,93493.72,25084.3,68409.42,IA,1,,,,,0,0
H2IA01071,"KRAIL, GEORGE ",C,3,IND,8745.25,8584.38,0,0,IA,1,,,L,0,200,0
H2IA02095,"SENG, JOSEPH MATHEW",C,1,DEM,32229,33229,20494,11735,IA,2,,,,,0,0
H6IA02146,"LOEBSACK, DAVID WAYNE",I,1,DEM,1562539.88,1544560.57,0,632510.24,IA,2,,,W,54,895555.67,100
H2IA02053,"ARCHER, JOHN HENRY",C,2,REP,967708.31,967708.31,0,771085.94,IA,2,,,L,41,184351.58,7234.55
H2IA02061,"GATES, RICHARD KENT",C,2,REP,861,974.72,130,731,IA,2,,,,,0,0
H2IA02079,"DOLAN, DANIEL P",C,2,REP,351118.16,351118.16,20100,178262.75,IA,2,,,,,0,0
H6IA03144,"BOSWELL, LEONARD L.",I,1,DEM,1747775.66,1766438.74,0,887449.7,IA,3,,,L,44,840410.53,7080.18
H4IA05102,"LATHAM, THOMAS",I,2,REP,3412780.12,3886262.09,0,1168716.84,IA,3,,,W,53,2113265.21,5950
H2IA04117,"VILSACK, CHRISTIE",C,1,DEM,3359507.01,3355947.81,0,2783643.16,IA,4,,,L,44,505179.35,15381.91
H2IA05072,"KING, STEVE MR.",I,2,REP,3753859.7,3815764.55,0,3026692.45,IA,4,,,W,53,687200,32656
H2ID01101,"FARRIS, JAMES R (JIMMY)",C,1,DEM,82924.24,82903.74,50,53965.06,ID,1,,,L,30,25878.57,2030.61
H0ID01253,"LABRADOR, RAUL",I,2,REP,830195.57,619719.06,0,486658.51,ID,1,,,W,63,338233.7,823.26
H2ID01150,"LIFE, PRO",C,3,IND,11157,11157,11157,0,ID,1,,,,,0,0
H2ID02133,"LEFAVOUR, NICOLE",C,1,DEM,350399.48,343549.3,195,314273.99,ID,2,,,L,34,28620.49,7250
H0ID02061,"HEILESON, MARVIN CHARLES",C,2,REP,18334,16068,0,18334,ID,2,,,,,0,0
H8ID02064,"SIMPSON, MICHAEL K",I,2,REP,1200025.64,1192871.28,0,430528.5,ID,2,,,W,65,769497.14,0
H2IL01042,"RUSH, BOBBY L",I,1,DEM,498765.15,476407.1,0,81234.65,IL,1,,,W,73,417530.5,0
H2IL01133,"SIMS, JORDAN R",C,1,DEM,9764,9728.22,500,9264,IL,1,,,,,0,0
H2IL01158,"LODATO, RAYMOND M",C,1,DEM,13447,13023,1736,7200,IL,1,,,,,0,0
H2IL01166,"PELOQUIN, DONALD",C,2,REP,101655.92,99791.83,0,84493,IL,1,,,L,26,6538.33,0
H2IL02164,"HUTCHINSON, TOI",C,1,DEM,135992.19,6355.09,0,122892.19,IL,2,,,,,13100,0
H6IL02124,"JACKSON, JESSE JR",I,1,DEM,1003682.86,1063065.87,0,635956.46,IL,2,,,W,63,367700,0
H8IL11113,"HALVORSON, DEBORAH",C,1,DEM,235737.36,435239.8,0,159128.12,IL,2,,,,,16095.52,409.18
H2IL02149,"WOODWORTH, BRIAN",C,2,REP,19266.24,18129.16,1411.24,15145,IL,2,,,L,23,1710,0
H2IL03105,"ATKINSON, JOHN M",C,1,DEM,550764.2,357477.58,32600,239776.76,IL,3,,,,,8384.18,0
H2IL03113,"BAQAI, FARAH S",C,1,DEM,14029,16133,4200,6785,IL,3,,,,,3044,0
H4IL03077,"LIPINSKI, DANIEL",I,1,DEM,825517.56,589524.78,0,287097.04,IL,3,,,W,68,531314.32,0
H2IL03121,"GRABOWSKI, RICHARD L",C,2,REP,13126.5,13168.09,0,13051.5,IL,3,,,L,31,0,0
H2IL08039,"GUTIERREZ, LUIS V",I,1,DEM,344048.41,383848.64,0,88557.31,IL,4,,,W,83,248138.61,0
H2IL04145,"CONCEPCION, HECTOR L",C,2,REP,14192,14191,0,14192,IL,4,,,L,16,0,0
H0IL05096,"QUIGLEY, MIKE",I,1,DEM,728590.98,703729.55,0,378790.98,IL,5,,,W,65,347150,2650
H2IL05183,"WADE, NANCY LYNN",C,3,GRE,6213,6124,75,5989,IL,5,,,L,5,0,0
H2IL06041,"PETZEL, GEOFFREY J",C,1,DEM,36076.95,31204.28,0,8576.95,IL,6,,,,,0,0
H2IL06058,"COOLIDGE, LESLIE ANNE",C,1,DEM,413376.55,411149.93,0,252825.36,IL,6,,,L,40,15105.67,0
H2IL06074,"YATES, MAUREEN ELIZABETH ANN",C,1,DEM,11028,11119,4588,6440,IL,6,,,,,0,0
H6IL06117,"ROSKAM, PETER",I,2,REP,3277931.9,3406887.17,0,1586112.93,IL,6,,,W,59,1606913.38,0
H2IL06033,"JAFRI, KHIZAR",C,3,IND,270,5324.06,0,270,IL,6,,,,,0,0
H2IL07098,"CONWAY, JACQUES ANTOINE",C,1,DEM,5585,5584,0,5585,IL,7,,,,,0,0
H4IL07037,"DAVIS, DANNY K",I,1,DEM,372212.44,512310.04,0,69545,IL,7,,,W,84,295760.64,6000
H2IL08096,"KRISHNAMOORTHI, S. RAJA",C,1,DEM,1282894.61,1282805.63,79177.24,1136369.26,IL,8,,,,,50150,524.21
H6IL06141,"DUCKWORTH, L. TAMMY",C,1,DEM,5309495.24,5208691.38,0,4551655.05,IL,8,,,W,54,727990.9,10086.38
H0IL08090,"WALSH, JOE",I,2,REP,2011080.18,2008414.74,0,1321814.67,IL,8,,,L,45,652560.53,10250
H2IL08104,"PALOMO, ANDREW G",C,2,REP,39922.7,38555.23,1345.7,17977,IL,8,,,,,0,0
H2IL08120,"RUSCITTI, DARLENE J",C,2,REP,5220,5219,1135,4071,IL,8,,,,,0,0
H8IL09067,"SCHAKOWSKY, JANICE D",I,1,DEM,1350902.19,1338067.35,0,984758.14,IL,9,,,W,66,353625,1120
H2IL09110,"WOLFE, TIMOTHY C",C,2,REP,64012.51,63491.75,478.41,63534.1,IL,9,,,L,33,0,0
H2IL10050,"SHEYMAN, ILYA",C,1,DEM,822956.37,822503.27,0,749292.66,IL,10,,,,,67951.03,0
H2IL10068,"SCHNEIDER, BRADLEY SCOTT",C,1,DEM,3043849.38,3029605.21,50028,2414583.62,IL,10,,,W,50,470132.03,8577.75
H2IL10084,"BAVDA, VIVEK",C,1,DEM,72249,72249,0,46249,IL,10,,,,,0,0
H2IL10100,"TREE, JOHN N",C,1,DEM,150846.77,150829.51,2950,104220.45,IL,10,,,,,4000,0
H0IL10302,"DOLD, ROBERT JAMES MR JR",C,2,REP,4569885.11,4543848.98,0,3072149.09,IL,10,,,L,49,1381046.29,14000
H2IL11108,"THOMAS, JUAN MR.",C,1,DEM,126257.37,125725.44,0,99682.14,IL,11,,,,,18964.03,0
H2IL11116,"HICKEY, JIM",C,1,DEM,22357,20676,0,9855,IL,11,,,,,0,0
H8IL14067,"FOSTER, G. WILLIAM (BILL)",C,1,DEM,3540707.49,3611720.92,0,2520441.4,IL,11,,,W,58,421844.63,10001.11
H8IL13069,"BIGGERT, JUDY",I,2,REP,2909765.79,3240188.83,0,1384941.15,IL,11,,,L,41,1484792.08,15000
H2IL12106,"MILLER, CHRISTOPHER MARTIN",O,1,DEM,31556,29596.11,14200,17356,IL,12,,,,,0,0
H2IL12114,"HARRIMAN, BRAD J",O,1,DEM,397195.41,385275.93,0,257345.41,IL,12,,,,,135850,2000
H2IL12122,"ENYART, WILLIAM L JR",O,1,DEM,1180462.93,1167686.09,5500,688343.12,IL,12,,,W,0,400154.84,15256.25
H8IL21021,"COSTELLO, JERRY F",I,1,DEM,468334.12,849924.16,0,260360,IL,12,,,,,188267.09,0
H0IL12076,"KORMOS, THERESA",O,2,REP,52476.94,52476.94,0,8326.93,IL,12,,,,,0,0
H2IL12080,"COOK, RODGER",O,2,REP,76163.16,76163.16,0,62841.98,IL,12,,,,,10000,0
H2IL12098,"PLUMMER, JASON",O,2,REP,1350428.22,1346211.06,0,629828.39,IL,12,,,L,88,636142,12175
H2IL12130,"BRADSHAW, PAULA",O,3,GRE,11732.41,11353.17,0,11732.41,IL,12,,,L,11,0,0
H2IL13096,"GOETTEN, MATTHEW J",C,1,DEM,331117.6,331117.6,0,182868.4,IL,13,,,,,92000,5000
H4IL15055,"GILL, DAVID MICHAEL",C,1,DEM,1325027.48,1322590.41,702,1014616.18,IL,13,,,L,46,285455.98,7600
H6IL20092,"HOFFMAN, JAY C",C,1,DEM,169639,169639,0,161969,IL,13,,,,,7670,0
H0IL15053,"JOHNSON, TIMOTHY V",I,2,REP,671457.93,606931.09,0,289021.51,IL,13,,,,,358277.49,15250
H0IL19048,"FIRSCHING, MICHAEL",C,2,REP,0,0,0,0,IL,13,,,,,0,0
H2IL13112,"CLARKE, JEROME",O,2,REP,2864,2864,0,864,IL,13,,,,,0,0
H2IL13120,"DAVIS, RODNEY L",O,2,REP,1400450.64,1383023.66,0,729582.07,IL,13,,,W,46,645797.72,22370
H2IL13138,"HARTMAN, JOHN",O,3,IND,23901.07,23417.43,8699.07,377,IL,13,,,L,7,0,0
H2IL14078,"ANDERSON, DENNIS",C,1,DEM,98443.11,97898.78,9101,29542.11,IL,14,,,L,41,100,0
H0IL14080,"HULTGREN, RANDY",I,2,REP,1362709.72,1350126.39,0,709618.14,IL,14,,,W,58,611247.75,0
H2IL15083,"MICHAEL, ANGELA",C,1,DEM,10305,10455,0,5394,IL,15,,,L,31,2886,2000
H2IL20042,"SHIMKUS, JOHN M",I,2,REP,2107579.3,2384832.07,0,494572.3,IL,15,,,W,68,1591689.88,200
H2IL16057,"ROHL, WANDA",C,1,DEM,36264.87,31837.3,0,34814.87,IL,16,,,L,38,0,1450
H0IL11052,"KINZINGER, ADAM",I,2,REP,2034418.97,1972829.81,0,1019221.8,IL,16,,,W,61,993724.61,1900
H0IL16085,"MANZULLO, DONALD A.",I,2,REP,1067862.53,1275445.41,0,687674.31,IL,16,,,,,343339.55,17000
H0IL16168,"GAULRAPP, GEORGE WALTER",C,1,DEM,21630,22109.26,0,21130,IL,17,,,,,0,500
H2IL17063,"KOEHLER, DAVID M",C,1,DEM,219743.25,219743.25,0,152618.25,IL,17,,,,,62125,0
H2IL17071,"BUSTOS, CHERI",C,1,DEM,2212530.1,2187282.79,65,1652072.21,IL,17,,,W,53,542573.31,13399.58
H2IL17089,"REYES, ERIC STEVEN",C,1,DEM,8496.93,5571.33,0,4274,IL,17,,,,,0,0
H2IL17097,"AGUILAR, GREGORIO MIGUEL",C,1,DEM,19243,18407,0,18113,IL,17,,,,,1128,0
H6IL17163,"BOLAND, MIKE",C,1,DEM,5900,5900,0,3400,IL,17,,,,,0,0
H0IL17059,"SCHILLING, ROBERT T.",C,2,REP,2601501.69,2571549.53,0,1468960.13,IL,17,,,L,46,999606.15,56618
H2IL18053,"WOODMANCY, MATTHEW",C,1,DEM,2868.31,2907.71,1263.31,405,IL,18,,,,,0,0
H8IL18043,"SCHOCK, AARON JON MR.",I,2,REP,3226793,2170938.49,0,812509.21,IL,18,,,W,74,1270428.98,2975
H4IN01012,"VISCLOSKY, PETER J.",I,1,DEM,785240.06,1064314.53,0,207135,IN,1,,,W,67,569191.51,5000
H2IN01123,"PHELPS, JOEL JEFFREY",C,2,REP,75735.75,75872.42,30789.95,37295.8,IN,1,,,L,32,1000,2650
H8IN01096,"LEYVA, MARK J",C,2,REP,3210,3226,0,1660,IN,1,,,,,0,0
H2IN02204,"MULLEN, BRENDAN B.",O,1,DEM,1283258.89,1278023.1,9134.94,812745.2,IN,2,,,L,47,421944.35,15470.53
H4IN02101,"DONNELLY, JOSEPH SIMON MR.",I,1,DEM,5662233.36,5588317.08,40,4180724.93,IN,2,,,,,1330692.02,53137.94
H0IN02190,"WALORSKI (SWIHART), JACKIE",O,2,REP,1878410.35,1874002.93,0,1276643.25,IN,2,,,W,48,587942.41,7915
H2IN02220,"ANDREWS, GREGORY A MD",O,2,REP,17069,13428,6387,10685,IN,2,,,,,0,0
H2IN02196,"STRAW, ANDREW U D",O,3,GRE,16852.46,16852.46,12217.51,1537.31,IN,2,,,,,0,0
H6IN00027,"BOYD, KEVIN ROBERT",C,1,DEM,42278.76,40023.22,56.02,30070.04,IN,3,,,L,32,5850,6000
H0IN03198,"STUTZMAN, MARLIN A",I,2,REP,960106.76,806826.38,2400,519370.43,IN,3,,,W,67,413238.99,0
H2IN04127,"MOORE, LESTER TERRY",C,1,DEM,11898.68,11898.68,10828.68,1070,IN,4,,,,,0,0
H2IN04135,"NELSON, TARA E",C,1,DEM,21578.96,21575.87,5139.26,13939.7,IN,4,,,L,34,0,2500
H0IN04170,"ROKITA, THEODORE EDWARD",I,2,REP,1321277.75,942938.74,0,809020.18,IN,4,,,W,61,491600,500
H2IN05074,"LONG, TONY ALLEN",O,1,DEM,15757.69,8828.6,0,5099.59,IN,5,,,,,0,0
H2IN05090,"RESKE, SCOTT ERIC",O,1,DEM,399589.84,399589.84,0,223649.84,IN,5,,,L,37,164875,11065
H2IN05082,"BROOKS, SUSAN MRS.",O,2,REP,1440815.25,1265518.73,0,1192511.33,IN,5,,,W,58,243200,250
H2IN05108,"LUGAR, JOHN R JR (JACK)",C,2,REP,11161.98,11161.98,65.78,11096.2,IN,5,,,,,0,0
H2IN05116,"SEYBOLD, WAYNE W",O,2,REP,155792,155799.62,0,141142,IN,5,,,,,14650,0
H2IN05124,"ANDERSON, JASON PATRICK",O,2,REP,3086,3294,382,2703,IN,5,,,,,0,0
H2IN06023,"BURTON, DANNY L",I,2,REP,414031.54,371070.99,0,311701.44,IN,5,,,,,89351.21,0
H8IN05097,"MCGOFF, JOHN P",O,2,REP,404116,404235.37,0,276039,IN,5,,,,,38500,1000
H0IN05169,"REID, RICHARD ANDREW",O,3,LIB,7471,7174,0,7471,IN,5,,,L,4,0,0
H2IN06189,"SIEKMAN, LANE ARTHUR",O,1,DEM,725,370.23,0,225,IN,6,,,,,0,0
H2IN06197,"CRONE, JAMES ALAN",O,1,DEM,35840,34998.66,18627,32657,IN,6,,,,,0,0
H2IN06213,"BOOKOUT, BRADLEY T",O,1,DEM,75814.75,73448.78,0,59291.71,IN,6,,,L,35,12023.04,4500
H2IN06221,"BOLLING, DANIEL WADE",O,1,DEM,2500,929.85,0,2500,IN,6,,,,,0,0
H0IN02125,"MESSER, ALLEN LUCAS",O,2,REP,1147524.09,1115097.24,12467.93,736133,IN,6,,,W,59,315850,33022.64
H0IN06092,"STRITTMATTER, MATT",O,2,REP,4470.29,4943.81,537.72,2400,IN,6,,,,,0,0
H0IN09088,"HANKINS, TRAVIS",C,2,REP,138199.42,182736.73,0,138199.42,IN,6,,,,,0,0
H2IN06171,"BATES, DON JR",O,2,REP,187313.13,185320.29,20329.85,166776.86,IN,6,,,,,0,0
H2IN06205,"HATTER, JOHN",O,2,REP,21800,21800,0,21800,IN,6,,,,,0,0
H6IN10075,"FRAZIER, WILLIAM GOULD",C,2,REP,730380,730380,0,380,IN,6,,,,,0,0
H8IN02060,"PENCE, MIKE",I,2,REP,355735.93,830569.48,0,305754.85,IN,6,,,,,41393.4,1055
H2IN06270,"BELL, REX ALAN",O,3,LIB,7130,7130,4744,1410,IN,6,,,L,5,0,976
H8IN07184,"CARSON, ANDRE",I,1,DEM,1124041.82,1027625.01,0,619203.05,IN,7,,,W,62,496255.36,7524.51
H0IN07157,"MAY, CARLOS ANDREW",C,2,REP,102208.68,102083.05,0,96458.68,IN,7,,,L,37,5750,0
H2IN07096,"MINIEAR, J D",C,2,REP,7042,7041,0,7042,IN,7,,,,,0,0
H2IN07112,"DAVIS, STEVEN A",C,2,REP,8733.68,9071.93,0,6583.68,IN,7,,,,,0,0
H8IN07150,"HARMON, WAYNE E",C,2,REP,2832,2755,2699,2832,IN,7,,,,,0,0
H2IN07104,"FRYE, TIMOTHY LEE",C,3,IND,0,0,0,0,IN,7,,,,,0,0
H2IN08086,"WHITE, TERRY A",C,1,DEM,251099.54,249869.84,0,45349.54,IN,8,,,,,5750,0
H2IN08094,"CROOKS, DAVID L",C,1,DEM,1055009.97,1055014.97,250,568359.34,IN,8,,,L,42,390665.03,16540.59
H2IN08102,"SCATES, PATRICK",C,1,DEM,30994,30994,50,28794,IN,8,,,,,2150,0
H0IN08114,"BUCSHON, LARRY D",I,2,REP,1371506.76,1389537.18,0,736246.59,IN,8,,,W,53,623567.67,5000
H0IN08148,"RISK, KRISTI MARIE",C,2,REP,43127,39926,2770,40988,IN,8,,,,,0,0
H2IN08110,"HALL, GARRY LEE",C,2,REP,8878,8675,733,3145,IN,8,,,,,0,0
H2IN09134,"GEORGE, JONATHAN DAVID",C,1,DEM,51449.81,51449.81,0,47449.81,IN,9,,,,,4000,0
H2IN09142,"WINNINGHAM, ROBERT RICHARD",C,1,DEM,127119.59,127120.43,28251.46,75218.13,IN,9,,,,,6250,0
H2IN09167,"YODER, SHELLI",C,1,DEM,446142.17,416029.69,4065.1,385228.71,IN,9,,,L,41,49700.1,5600
H0IN09070,"YOUNG, TODD CHRISTOPHER",I,2,REP,1819056.96,1823459.34,0,1437113.5,IN,9,,,W,58,364944.96,1000
H6KS01146,"HUELSKAMP, TIMOTHY A REPRESENTA",I,2,REP,857538,370529.59,0,401338.63,KS,1,,,W,0,428923.04,0
H2KS02119,"SCHLINGENSIEPEN, TOBIAS",C,1,DEM,215357.3,215357.3,0,206351.8,KS,2,,,L,38,4100,4874.2
H2KS02135,"EYE, ROBERT V",C,1,DEM,41546,40383.66,0,41546,KS,2,,,,,0,0
H8KS02090,"JENKINS, LYNN",I,2,REP,1948903.34,1492090.28,84,893863.61,KS,2,,,W,56,1044282.84,0
H0KS03137,"YODER, KEVIN",I,2,REP,1723479.92,665713.93,0,1102202.92,KS,3,,,W,68,556057.69,0
H8KS03056,"BALAM, JOEL",C,3,LIB,3182,3074.1,1350,1796,KS,3,,,L,31,0,0
H0KS04101,"TILLMAN, ROBERT LEON",C,1,DEM,65563.9,57683.07,28,2092.9,KS,4,,,L,31,0,0
H0KS04051,"POMPEO, MICHAEL RICHARD",I,2,REP,1924284.53,787675.06,0,1155712.78,KS,4,,,W,62,754250,0
H4KY01040,"WHITFIELD, WAYNE EDWARD",I,2,REP,1917048.79,1466340.54,0,546390,KY,1,,,W,69,1353450,0
H8KY02031,"GUTHRIE, S. BRETT HON.",I,2,REP,1577907.36,1027866.31,0,433370.78,KY,2,,,W,64,1111286.54,500
H2KY02117,"BEACHAM, ANDREW R.",C,3,UNK,2970,932,0,2520,KY,2,,,L,2,450,0
H6KY03124,"YARMUTH, JOHN A MR",I,1,DEM,1000849.45,725040.26,0,504055.07,KY,3,,,W,63,489968.73,11.07
H0KY03226,"WICKER, SCOTT BROOKS JR",C,2,REP,51614.38,43117,2402,42212.12,KY,3,,,L,34,5000,0
H2KY04139,"ADKINS, WILLIAM R. ""BILL""",O,1,DEM,130786.35,157883.54,0,69598.35,KY,4,,,L,34,45125,10563
H2KY04071,"DAVIS, GEOFFREY C.",I,2,REP,528415.78,936385.11,0,47792,KY,4,,,,,475000,0
H2KY04097,"WEBB-EDGINGTON, ALECIA DAWN",O,2,REP,301051.43,301051.43,0,190496.43,KY,4,,,,,60700,49855
H2KY04113,"MOORE, GARY",O,2,REP,305565,304701.01,0,302065,KY,4,,,,,3500,0
H2KY04121,"MASSIE, THOMAS H.",I,2,REP,1089631.49,966562.38,0,672420.25,KY,4,W,,W,62,303500,3500
H2KY04162,"SCHUMM, WALTER CHRISTIAN",O,2,REP,184978.13,184978.13,0,74711.25,KY,4,,,,,500,0
H6KY05111,"STEPP, KENNETH S",C,1,DEM,1973.57,1973.27,1118.57,250,KY,5,,,L,22,0,0
H0KY05015,"ROGERS, HAROLD DALLAS",I,2,REP,1535445.49,1322648.03,0,572363.17,KY,5,,,W,77,955726.94,2000
H4KY06072,"CHANDLER, A.B. III",I,1,DEM,2403028.68,2533044.02,0,1364111.66,KY,6,,,L,46,1010752.73,10829.89
H0KY06104,"BARR, GARLAND ANDY",C,2,REP,2221934.6,2211676.11,0,1756373.52,KY,6,,,W,50,436334.08,6202
H2KY06159,"KENIMER, WILLIAM CURTIS",C,2,REP,6011,5927.15,2025,3986,KY,6,,,,,0,0
H0LA01087,"SCALISE, STEVE MR.",I,2,REP,1436751.06,1198851.91,0,733179.81,LA,1,,,W,66,699101,0
H2LA01075,"KING, GARY W",C,2,REP,17023.57,11749.1,5886,4442.14,LA,1,,,L,8,0,0
H2LA02107,"LANDRIEU, GARY C",C,1,DEM,8250,9433.54,0,5000,LA,2,,,L,25,0,0
H8LA02054,"RICHMOND, CEDRIC L.",I,1,DEM,937451.41,925311.02,0,311087,LA,2,,,W,56,612335.8,5000
H2LA02099,"LAROSE, JOSUE",C,2,REP,2044.21,1944.21,1000,0,LA,2,,,L,4,0,0
H2LA02115,"BAILEY, DWAYNE",C,2,REP,3210,2674,0,3210,LA,2,,,L,13,0,0
H2LA02123,"TROTTER, CALEB RANDALL",C,3,LIB,9263.04,9261.67,125,9138.04,LA,2,,,,,0,0
H2LA03055,"RICHARD, RON",C,1,DEM,87102.9,86390.34,0,55412.5,LA,3,,,L,21,10000,0
H0LA03141,"LANDRY, JEFFREY M",I,2,REP,2309957.83,2244000.42,0,1940224.83,LA,3,,,L,30,340224.72,0
H4LA07029,"BOUSTANY, JR, CHARLES W.",I,2,REP,4496593.86,4867555.13,0,2281501.2,LA,3,,,L,44,2210277.14,0
H8LA04225,"FLEMING, JOHN C MR. JR.",I,2,REP,1620069.64,1319610.19,899.2,1294134.09,LA,4,,,W,75,321363.1,0
H2LA05084,"ALEXANDER, RODNEY M. MR.",I,2,REP,1400551.28,1157954.63,0,893293.01,LA,5,,,W,77,481406.51,482.5
H8LA00017,"CASSIDY, WILLIAM",I,2,REP,1797931.07,653527.92,0,1077390.26,LA,6,,,W,79,713615.77,4000
H2MA01020,"OLVER, JOHN W",I,1,DEM,362116.79,420744.38,2400,178790,MA,1,,,,,178000,1250
H2MA01194,"NUCIFORO, ANDREA F JR",O,1,DEM,294223.17,390893.71,0,222715.96,MA,1,,,,,500,0
H2MA01202,"SHEIN, BILL",O,1,DEM,24143.23,23091.14,15,23428.48,MA,1,,,,,0,0
H8MA02041,"NEAL, RICHARD E MR.",I,1,DEM,1793586.71,1902833.93,0,440653.1,MA,1,,,W,0,1293765.73,0
H4MA03022,"MCGOVERN, JIM",I,1,DEM,1068822.44,740708.53,0,615356.08,MA,2,,,W,0,449917.19,1174.41
H2MA02051,"EUSTIS, RICHARD A",C,2,REP,250,250,0,250,MA,2,,,,,0,0
H8MA05143,"TSONGAS, NICOLA S",I,1,DEM,1606981.65,1477655.22,0,1257965.3,MA,3,,,L,34,329673.32,1314.93
H0MA05066,"GOLNIK, JONATHAN A",C,2,REP,248685.93,261842.62,0,230360.93,MA,3,,,W,65,2600,4550
H0MA05108,"WEAVER, THOMAS J.M.",C,2,REP,88293.82,87131.16,10365.42,43913.4,MA,3,,,,,0,0
H0MA04036,"FRANK, BARNEY",I,1,DEM,931002.9,943547.23,0,632142.5,MA,4,,,,,240868.15,0
H0MA04119,"BROWN, RACHEL",O,1,DEM,19491.99,19652.86,0,15523,MA,4,,,,,3900,0
H2MA04065,"HEROUX, PAUL",O,1,DEM,15660,15568.95,0,15660,MA,4,,,,,0,0
H2MA04073,"KENNEDY, JOSEPH P III",O,1,DEM,4204049.8,3869295.43,0,3717773.85,MA,4,,,W,61,425321.06,0
H2MA04081,"BERNIER, NICHOLAS DENNIS",O,1,DEM,0,0,0,0,MA,4,,,,,0,0
H8MA04047,"ROBINSON, HERBERT WILLIAM",O,1,DEM,27928.46,26426.05,8668.46,760,MA,4,,,,,0,0
H0MA04127,"BIELAT, SEAN",O,2,REP,1074704.7,1068677.77,0,1030464.06,MA,4,,,L,35,37006,0
H2MA04040,"CHILDS, ELIZABETH",O,2,REP,178825.74,178825.74,18925.7,134400.04,MA,4,,,,,25500,0
H2MA04107,"STEINHOF, DAVID L DMD",O,2,REP,47277.24,46080.64,0,17777.24,MA,4,,,,,5000,0
H6MA07101,"MARKEY, EDWARD JOHN",I,1,DEM,1091666.32,1110491.92,0,486531.94,MA,5,,,W,75,434228.25,0
H2MA05120,"ADDIVINOLA, FRANK JOHN JR",C,2,REP,27335.58,10789.95,0,9770,MA,5,,,,,0,0
H2MA07092,"SEMON, JEFFREY",C,2,REP,24845.35,26400.74,3140,21705.35,MA,5,,,,,0,0
H4MA05043,"TIERNEY, THOMAS P",C,2,REP,15560,15628,0,210,MA,5,,,L,24,1000,0
H4MA06033,"TIERNEY, JOHN F",I,1,DEM,2133195.59,2299260.87,0,1311634.12,MA,6,,,W,48,801941.75,12264.12
H0MA06072,"HUDAK, WILLIAM JOHN JR",C,2,REP,58548.83,59986.55,10,47233.24,MA,6,,,,,330,0
H2MA00014,"TISEI, RICHARD R.",C,2,REP,2384014.59,2383077.28,0,1956758.43,MA,6,,,L,47,370666,5000
H2MA06078,"FISHMAN, DANIEL",C,3,LIB,8291,6673,6057,1234,MA,6,,,L,4,0,1000
H8MA08071,"CAPUANO, MICHAEL E",I,1,DEM,909487.24,595431.79,0,430558.55,MA,7,,,W,83,471500,2150
H0MA07039,"DEMBROWSKI, GERRY DR",C,2,REP,1643.38,4166.88,0,1636,MA,7,,,,,0,0
H2MA09072,"LYNCH, STEPHEN F",I,1,DEM,729836.44,642217.09,0,250775.75,MA,8,,,W,76,464175,0
