id,"last, first",inc,pcode,party,totrec,totdis,candcont,indcont,abbr,dist,spec,runoff,gewin,geper,otherpolcom,partycont
H0ID01139,"OTTER, C.L. BUTCH",I,2,REP,724716.48,512502.05,0,344916.51,ID,1,,,W,69,377731.27,0
H2ID02117,"KINGHORN, EDWARD",C,1,DEM,0,0,0,0,ID,2,,,,,0,0
H4ID02055,"WHITWORTH, ARTHUR LIN",C,1,DEM,72019.16,68211.53,0,52973.04,ID,2,,,L,29,17690,1356.12
H8ID02064,"SIMPSON, MICHAEL KEITH",I,2,REP,556132.19,498087.28,0,132772.02,ID,2,,,W,70,422806.64,468.73
H8ID02072,"STUBBS, MARK DARWIN",C,2,REP,2500,2500,0,0,ID,2,,,,,0,0
H4IL00024,"GRIMM, KRISTA MARIE",C,3,IND,11540,11536,2000,9540,IL,0,,,,,0,0
H0IL01087,"OBAMA, BARACK H",C,1,DEM,0,0,0,0,IL,1,,,,,0,0
H2IL01042,"RUSH, BOBBY LEE",I,1,DEM,469976.06,361038.61,0,193275,IL,1,,,W,84,276701.06,0
H6IL02124,"JACKSON, JESSE JR",I,1,DEM,886998.18,527373.8,0,583721.89,IL,2,,,W,88,292825,9350
H8IL02039,"REYNOLDS, MEL",C,1,DEM,48720,34720,500,48220,IL,2,,,,,0,0
H2IL05019,"LIPINSKI, WILLIAM O",I,1,DEM,212619.96,326266.14,0,112287.03,IL,3,,,,,96132.93,0
H4IL03077,"LIPINSKI, DANIEL WILLIAM",O,1,DEM,195065,49004.72,0,106065,IL,3,,,W,74,89000,0
H2IL04111,"CASTRO, MARTIN R",C,1,DEM,10450.81,10917.04,4979,4050,IL,4,,,,,0,0
H2IL05035,"HOLOWINSKI, JOHN JOSEPH",C,1,DEM,0,0,0,0,IL,4,,,,,0,0
H2IL08039,"GUTIERREZ, LUIS V",I,1,DEM,303631.3,233092.38,150,118145,IL,4,,,W,83,184875,0
H4IL04075,"PIEKARCZYK, STEVE",O,2,REP,712,790,505,2,IL,4,,,,,0,0
H2IL05076,"KASZAK, NANCY",O,1,DEM,100,1819.5,0,100,IL,5,,,,,0,0
H2IL05092,"EMANUEL, RAHM",I,1,DEM,1597264.47,689469.77,0,1149636.25,IL,5,,,W,76,431709.64,313.68
H2IL05100,"DAGHER, PETER ALEXANDER",O,1,DEM,357,24592.46,0,0,IL,5,,,,,0,0
H2IL05142,"FREDRICKSON, MARK ARNOLD",O,1,DEM,1000,1000,0,1000,IL,5,,,,,0,0
H4IL05031,"BLAGOJEVICH, ROD",C,1,DEM,4751.08,9767.73,0,0,IL,5,,,,,0,0
H6IL05093,"SLOVINEC, JOSEPH GEORGE",O,1,DEM,0,0,0,0,IL,5,,,,,0,0
H2IL05126,"AUGUSTI, MARK A",O,2,REP,1000,4948.53,1000,0,IL,5,,,,,0,0
H4IL06096,"CEGELIS, CHRISTINE",C,1,DEM,196940.7,193951.06,0,143110.61,IL,6,,,L,44,6500,0
H8IL06055,"CRAMER, THOMAS ALLEN",C,1,DEM,0,22,0,0,IL,6,,,,,0,0
H6IL06026,"HYDE, HENRY JOHN",I,2,REP,643062.72,804201.51,0,431177.33,IL,6,,,W,55,200855.36,0
H4IL07037,"DAVIS, DANNY K",I,1,DEM,483855.06,438684.04,0,220695.8,IL,7,,,W,86,255786.61,1728.71
H4IL07110,"RIVKIN-CAROTHERS, ANITA",C,1,DEM,52245,50081.99,0,51395,IL,7,,,,,750,100
H6IL07024,"COLLINS, CARDISS",C,1,DEM,0,3609,0,0,IL,7,,,,,0,0
H8IL07061,"JACKSON, WILNER J",C,1,DEM,0,0,0,0,IL,7,,,,,0,0
H2IL07080,"TUNNEY, MARK",C,2,REP,3507,3507,3507,0,IL,7,,,,,0,0
H4IL07136,"DAVIS-FAIRMAN, ANTONIO TYRONE",C,2,REP,45087,43718,5300,36992,IL,7,,,L,13,1250,935
H0IL08041,"PRESSL, LANCE P",C,1,DEM,0,0,0,0,IL,8,,,,,0,0
H2IL08088,"BEAN, MELISSA L",C,1,DEM,1603232.29,1586834.99,0,1078869.27,IL,8,,,W,51,491391,8393.93
H4IL08084,"HAMMES, RICHARD GEORGE",C,1,DEM,4050,1995,500,3550,IL,8,,,,,0,0
H4IL08100,"PHELPS, DAVID W",C,2,REP,20714.86,20714.86,0,1950,IL,8,,,,,0,0
H6IL12016,"CRANE, PHILIP M",I,2,REP,1594636.8,1618078.72,0,392488.73,IL,8,,,L,48,1164088.6,30000
H8IL08044,"MCSWEENEY, DAVID",C,2,REP,79746.7,79637.98,0,0,IL,8,,,,,0,0
H8IL09067,"SCHAKOWSKY, JANICE D",I,1,DEM,1098208.82,1068964.79,0,794252.11,IL,9,,,W,75,295500,267.39
H2IL09102,"DURIC, NICHOLAS M",C,2,REP,100,299,100,0,IL,9,,,,,0,0
H4IL09066,"ECKHARDT, KURT J",C,2,REP,9470,2624.39,0,6360,IL,9,,,L,24,1650,1460
H0IL10237,"GASH, LAUREN BETH",O,1,DEM,0,0,0,0,IL,10,,,,,0,0
H2IL10043,"PERRITT, HENRY H JR",C,1,DEM,1643.38,5958.74,0,0,IL,10,,,,,0,0
H4IL10056,"GOODMAN, LEE",C,1,DEM,95993.29,88522.69,0,89236.5,IL,10,,,L,35,4104.15,1000
H0IL10120,"KIRK, MARK STEVEN",I,2,REP,1747928.11,1653534.51,0,1356784.19,IL,10,,,W,64,367626.1,1381
H2IL11090,"VAN DUYNE, KEITH S",C,1,DEM,0,1721.04,0,0,IL,11,,,,,0,0
H4IL11062,"BALANOFF, CLEM",C,1,DEM,0,0,0,0,IL,11,,,,,0,0
H4IL11187,"RENNER, TARI",C,1,DEM,318060.09,315607.03,4914.14,238784.12,IL,11,,,L,41,70805,2225
H4IL11096,"WELLER, GERALD C  JERRY",I,2,REP,1551287.86,1792784.65,0,726812.34,IL,11,,,W,58,811872.08,0
H8IL21021,"COSTELLO, JERRY F",I,1,DEM,924940.71,637573.79,0,523958.55,IL,12,,,W,69,374478.39,0
H4IL12045,"ZWEIGART, ERIN RENEE",C,2,REP,16232.01,15986.73,0,16232.01,IL,12,,,L,28,0,0
H8IL12046,"PRICE, WILLIAM MELVIN",C,2,REP,0,0,0,0,IL,12,,,,,0,0
H4IL13159,"ANDERSEN, GLORIA SCHOR",C,1,DEM,42320.2,42132.25,0,24845.5,IL,13,,,L,35,9220,1400
H8IL13069,"BIGGERT, JUDY",I,2,REP,632736.58,542738.6,0,282302.43,IL,13,,,W,64,343738.87,1672
H2IL14060,"QUICK, LAURENCE J",C,1,DEM,485,543,53,0,IL,14,,,,,0,0
H4IL14108,"ZAMORA, RUBEN K",C,1,DEM,18674,18028,5271,10953,IL,14,,,,,0,500
H6IL14095,"HASTERT, J DENNIS",I,2,REP,4862032.63,5013953.34,0,2924679.58,IL,14,,,W,68,1911381.86,0
H4IL15055,"GILL, DAVID MICHAEL",C,1,DEM,102352.68,100108.51,665,85998.49,IL,15,,,L,38,9290,5300
H0IL15053,"JOHNSON, TIM",I,2,REP,533480.87,428755.36,0,224355.84,IL,15,,,W,61,306575.75,1292.39
H0IL15061,"BRADY, WILLIAM E",O,2,REP,0,0,0,0,IL,15,,,,,0,0
H2IL15034,"EWING, THOMAS W",C,2,REP,2627,31184,0,0,IL,15,,,,,0,0
H2IL15075,"ESTABROOK, CARL",C,3,GRE,11271.31,12270.24,10821.31,450,IL,15,,,,,0,0
H2IL16032,"KUTSCH, JOHN",C,1,DEM,3650,2911.05,1700,1350,IL,16,,,L,30,300,300
H0IL16085,"MANZULLO, DONALD A",I,2,REP,1253738.17,1078357.51,0,617666.68,IL,16,,,W,69,627497.31,5595
H0IL16150,"HIPPIE, MARTIN VINCENT",C,3,IND,14,42,0,14,IL,16,,,,,0,0
H2IL19010,"EVANS, LANE A",I,1,DEM,780974.29,752450.01,0,390707.93,IL,17,,,W,60,358410,19141.47
H4IL17069,"ZINGA, ANDREA LANE",C,2,REP,270497.61,270258.95,0,188794.25,IL,17,,,L,39,25695.91,5675
H4IL18091,"WATERWORTH, STEVE",C,1,DEM,4520,4519,1000,2121,IL,18,,,L,29,0,1399
H4IL18059,"LAHOOD, RAY",I,2,REP,1326588.41,955770.61,0,831739.09,IL,18,,,W,70,464652.67,4531.5
H4IL19073,"BAGWELL, TIMOTHY CLARKE",C,1,DEM,38734,38229,2247,22277,IL,19,,,L,30,7400,4800
H8IL19066,"PHELPS, DAVID D",C,1,DEM,2959.2,3187.21,244.63,1012.37,IL,19,,,,,500,0
H2IL20042,"SHIMKUS, JOHN M",I,2,REP,1071901.37,544788.64,0,528613.14,IL,19,,,W,69,526900.9,4506.89
H6IL20084,"OBLINGER, CARL D",C,2,REP,22250,22250,22076,172,IL,20,,,,,0,0
H4IN01012,"VISCLOSKY, PETER J",I,1,DEM,1237319.05,1076758.4,0,769962.69,IN,1,,,W,68,448948.31,0
H8IN01096,"LEYVA, MARK J",C,2,REP,21569,20755,0,6289,IN,1,,,L,31,1230,100
H2IN02147,"ALEXA, WILLIAM E",O,1,DEM,0,0,0,0,IN,2,,,,,0,0
H4IN02101,"DONNELLY, JOSEPH SIMON",C,1,DEM,706066.01,708290.56,109394.18,301456.83,IN,2,,,L,44,185610,7205
H6IN05026,"THOMPSON, JILL LYNETTE LONG",O,1,DEM,0,17083.84,0,0,IN,2,,,,,0,0
H2IN03111,"CHOCOLA, J CHRISTOPHER",I,2,REP,1662748.85,1480553.23,6000,880001.41,IN,2,,,W,54,699428.12,15058.67
H4IN02051,"MCINTOSH, DAVID MARTIN",C,2,REP,0,1057,0,0,IN,2,,,,,0,0
H4IN02119,"ZIRKLE, TONY (FREDERICK ANTHONY)",C,2,REP,28466,28466,28176,290,IN,2,,,,,0,0
H6IN10075,"FRAZIER, WILLIAM G (BILL)",O,3,IND,0,0,0,0,IN,2,,,,,0,0
H0IN03065,"ROEMER, TIM",C,1,DEM,0,404,0,0,IN,3,,,,,0,0
H2IN03129,"RIGDON, JAY",C,1,DEM,0,2135.78,0,0,IN,3,,,,,0,0
H4IN00014,"PARRA, MARIA M",C,1,DEM,18692,18761,0,13972,IN,3,,,L,30,4720,0
H4IN03075,"SUMMERS, MARK A",C,1,DEM,0,0,0,0,IN,3,,,,,0,0
H0IN04030,"HELMKE, PAUL",C,2,REP,0,1828.88,0,0,IN,3,,,,,0,0
H2IN03061,"BERNACCHI, DOUG ALLEN",C,2,REP,0,0,0,0,IN,3,,,,,0,0
H4IN04099,"SOUDER, MARK E",I,2,REP,256327.04,238181.31,0,163841.32,IN,3,,,W,69,91950,300
H2IN04101,"ABBOTT, WILLIAM ANTHONY",C,1,DEM,4469.97,9896.08,0,440,IN,4,,,,,1975,0
H4IN04149,"SANDERS, DAVID AVRAM",C,1,DEM,20279.58,14789.12,0,9013,IN,4,,,L,28,0,1000
H0IN07074,"KERNS, BRIAN",C,2,REP,0,2369.14,0,0,IN,4,,,,,0,0
H2IN04077,"YOUNG, R MICHAEL",C,2,REP,0,24.32,0,0,IN,4,,,,,0,0
H2IN05025,"BUYER, STEVE",I,2,REP,661530.01,509524.49,0,185886.1,IN,4,,,W,69,464298,4492.82
H4IN04115,"HARDY, DENNIS",C,2,REP,76748.2,76748.2,11082.52,32311.35,IN,4,,,,,11000,0
H4IN04123,"PAASCH, BRIAN MR.",C,2,REP,41586.4,33884.93,38220,3157.5,IN,4,,,,,0,0
H4IN04131,"WALLACE, ROBERT LYNN",C,3,IND,200,127,200,0,IN,4,,,,,0,0
H2IN05033,"BRINEGAR, MIKE",C,1,DEM,9836,12217,1499,2337,IN,5,,,,,6000,0
H2IN05058,"CARR, KATHERINE FOX",C,1,DEM,9439,10229,938,5023,IN,5,,,L,25,1500,0
H2IN06023,"BURTON, DANNY L",I,2,REP,761447.81,777540.22,0,481285.6,IN,5,,,W,71,241085,1568
H2IN06148,"FOX, MELINA",C,1,DEM,48628.48,50075.52,2638.68,15489.8,IN,6,,,L,31,29500,1000
H8IN02060,"PENCE, MIKE",I,2,REP,1189147.2,1010233.86,0,812027.14,IN,6,,,W,67,363325.28,2113.66
H6IN10141,"CARSON, JULIA",I,1,DEM,586644.72,419607.13,0,334398.11,IN,7,,,W,54,251835.24,5.92
H0IN10094,"MCVEY, BROSE A",C,2,REP,1683.67,16883.61,0,0,IN,7,,,,,0,0
H2IN07088,"HORNING, ANDREW",C,2,REP,25601,25303,0,17751,IN,7,,,L,43,7350,500
H4IN07100,"CRODDY, ROBERT D",C,2,REP,10840.22,10840.17,40,10800.22,IN,7,,,,,0,0
H4IN07126,"CAMPBELL, BARRY M",C,3,LIB,558,431,100,458,IN,7,,,L,1,0,0
H0IN08080,"HAMILTON, JOHN MARK",C,1,DEM,0,0,0,0,IN,8,,,,,0,0
H2IN08060,"HARTKE, BRYAN LANE",C,1,DEM,14094.01,31793.61,14094.01,0,IN,8,,,,,0,0
H4IN08157,"JENNINGS, JON PAUL",C,1,DEM,1512449.67,1504925,4926.07,1092480.6,IN,8,,,L,44,390813.36,19200
H4IN08165,"DERR, KEVIN RAY",C,1,DEM,6099,4900,1527,4572,IN,8,,,,,0,0
H4IN08173,"PEARMAN, BILL",C,1,DEM,0,0,0,0,IN,8,,,,,0,0
H4IN08108,"HOSTETTLER, JOHN NATHAN",I,2,REP,480213.88,494786.08,0,429516.16,IN,8,,,W,53,14600,16050
H8IN09032,"HILL, BARON P.",I,1,DEM,1625338.68,1634705.92,0,679149.83,IN,9,,,L,48,870639.26,22976.02
H0IN09054,"KELLEMS, KEVIN S",C,2,REP,0,0,0,0,IN,9,,,,,0,0
H2IN09084,"SODREL, MICHAEL E",C,2,REP,1582023.29,1546884.64,2000,666100.85,IN,9,,,W,49,315795.64,49150
H4IN10047,"SCOTT, MARVIN BAILEY",C,2,REP,0,0,0,0,IN,10,,,,,0,0
H6IN10117,"BLANKENBAKER, VIRGINIA MURPHY",C,2,REP,0,0,0,0,IN,10,,,,,0,0
H8KS01019,"PHILLIPS, JIM",C,1,DEM,0,0,0,0,KS,1,,,,,0,0
H6KS01096,"MORAN, JERRY",I,2,REP,724493.98,349812.56,0,268645.98,KS,1,,,W,90,438352.38,2346.02
H2KS02101,"LYKINS, DAN",C,1,DEM,0,3196,0,0,KS,2,,,,,0,0
H4KS02107,"BOYDA, NANCY E",C,1,DEM,1106353.4,1105840.69,4552.45,619784.95,KS,2,,,L,41,195680.45,100
H6KS02227,"RYUN, JIM R",I,2,REP,976510.39,1136468.16,0,418208.75,KS,2,,,W,56,546748.89,744
H8KS03049,"MOORE, DENNIS",I,1,DEM,2312595.17,2362892.17,0,1211739.84,KS,3,,,W,54,1062970.55,4385.95
H0KS03053,"COLYER, JEFFREY",C,2,REP,215807.08,217644.26,0,0,KS,3,,,,,0,0
H0KS03061,"MUSIL, GREGORY LYNNE",C,2,REP,513,1232,1248,0,KS,3,,,,,0,0
H2KS03133,"TAFF, ADAM",C,2,REP,731329.64,869199.06,10040,524354.99,KS,3,,,,,106780,2000
H4KS03105,"KOBACH, KRIS",C,2,REP,1285593.32,1191235.46,11470,868105.78,KS,3,,,l,43,226025.75,16000
H4KS03113,"LIGHTNER, PATRICIA",C,2,REP,102608.16,102608.16,0,50824.8,KS,3,,,,,1500,0
H4KS03121,"TALIA, MILACK",C,3,IND,0,0,0,0,KS,3,,,,,0,0
H2KS03141,"BLY, DAWN LOUISE",C,3,REF,380,431.31,350,30,KS,3,,,,,0,0
H0KS04036,"NOLLA, CARLOS J",C,1,DEM,2050,8014.91,1675,375,KS,4,,,,,0,0
H8KS04039,"KINARD, MICHAEL",C,1,DEM,14797,15083,3026,4203,KS,4,,,L,30,0,0
H4KS04087,"TIAHRT, W. TODD",I,2,REP,1030807.82,491460.91,0,509439.07,KS,4,,,W,66,513271.45,4137.62
H2KY01051,"ALEXANDER, KLINT",C,1,DEM,114406.45,115384.55,20913.97,7760.96,KY,1,,,,,0,0
H4KY01040,"WHITFIELD, ED",I,2,REP,848129.58,557237.44,0,311918.2,KY,1,,,W,67,499581.79,1254.07
H2KY02075,"TABB, PETE",C,1,DEM,6480,6386,1850,0,KY,2,,,,,0,0
H4KY02063,"SMITH, ADAM ANDREW",C,1,DEM,12525,12512,2267,860,KY,2,,,L,100,0,0
H4KY02030,"LEWIS, RON",I,2,REP,768508.61,688904.68,0,325390.72,KY,2,,,,,364875.52,822.79
H2KY03156,"CONWAY, JOHN WILLIAM",C,1,DEM,0,97148.35,0,0,KY,3,,,,,0,0
H4KY03186,"MILLER, TONY",C,1,DEM,1221095.51,1221095.61,4700.31,795857.32,KY,3,,,L,100,398198.99,14600
H6KY03090,"NORTHUP, ANNE M",I,2,REP,3339737.39,3338557.82,4000,1869199.85,KY,3,,,,,1115395.43,9320.08
H4KY04085,"CLOONEY, NICK",O,1,DEM,1452949.96,1448286.96,32822.43,858843.32,KY,4,,,,,507166.47,16280
H8KY00035,"LUCAS, KENNETH RAY",I,1,DEM,454703.63,479892.97,766,230927.5,KY,4,,,,,222000,350
H0KY04059,"THONEY, ROGER NEIL",C,2,REP,0,575.5,0,0,KY,4,,,,,0,0
H2KY04071,"DAVIS, GEOFFREY C",O,2,REP,3076563.89,2959532.51,3665.69,1477400.63,KY,4,,,W,96,818359.27,25450
H4KY04051,"MURPHY, KEVIN",O,2,REP,556015.85,554031.21,5563.19,359939.79,KY,4,,,,,9250,0
H4KY04069,"PENDERY, PAUL",O,2,REP,117380.29,117380.29,4000,113046.66,KY,4,,,,,0,0
H4KY04093,"KING, JOHN KELLY",O,2,REP,26868,25087,14018,12350,KY,4,,,,,500,0
H8KY04052,"WILLIAMS, EDWIN GEX III",C,2,REP,0,6,0,6,KY,4,,,,,0,0
H0KY05015,"ROGERS, HAROLD D",I,2,REP,643986.63,737593.13,0,315269,KY,5,,,W,100,298300.9,1039.37
H2KY05136,"WILSON, BILLY RAY",O,2,REP,0,0,0,0,KY,5,,,,,0,0
H2KY06076,"BAESLER, HENRY SCOTT",C,1,DEM,0,0,0,0,KY,6,,,,,0,0
H4KY00018,"KANNENSOHN, MARGARET H",O,1,DEM,26378.75,26378.75,4500,21475,KY,6,,,,,0,0
H4KY06072,"CHANDLER, BEN",I,1,DEM,1801705.93,1623089.5,0,959696.46,KY,6,,,W,58,820251.83,18700
H8KY03062,"MILLER, JONATHAN SCOTT",C,1,DEM,0,0,0,0,KY,6,,,,,0,0
H4KY06064,"KERR, ALICE FORGY HON.",O,2,REP,1589342.33,1589342.33,0,651490.53,KY,6,,,,,713642.88,34000
H4KY06098,"BUFORD, TOM",O,2,REP,138924.75,137075.15,363.34,118011.41,KY,6,,,L,40,18750,800
H4KY06106,"COFFMAN, BRYAN SAMUEL",O,2,REP,65375,65375,0,20375,KY,6,,,,,0,0
H4KY06114,"SWARTHOUT, DONALD (DON) EDWIN",O,2,REP,0,3025,0,0,KY,6,,,,,0,0
H6KY06085,"FLETCHER, ERNEST LEE",C,2,REP,104420.84,239583.63,0,8970,KY,6,,,,,65500,196
H0LA01079,"VITTER, DAVID B",I,2,REP,1221315.33,2152420.5,0,997492.83,LA,1,,,,,203577.75,2443.52
H0LA01087,"SCALISE, STEPHEN J",O,2,REP,248284.85,147080.42,0,225108,LA,1,,,,,12500,0
H4LA00016,"JINDAL, BOBBY",O,2,REP,2324704.53,1628025.55,0,1903941.2,LA,1,,,W,78,416524.4,425
H4LA01071,"SCHEDLER, JOHN THOMAS JR",O,2,REP,17884,17884,1034,16850,LA,1,,,,,0,0
H4LA01089,"ROGERS, MICHAEL LEE",O,2,REP,26780,26465,13278,8402,LA,1,,,L,2,0,5100
H4LA02053,"NAMER, ROBERT",C,2,REP,0,0,0,0,LA,1,,,,,0,0
H6LA03023,"TREEN, DAVID CONNER",O,2,REP,0,13500,0,0,LA,1,,,,,0,0
H0LA02044,"MORIAL, MARC H",C,1,DEM,2,1750,0,0,LA,2,,,,,0,0
H0LA02119,"JEFFERSON, WILLIAM MR",I,1,DEM,1034170.55,960793.87,0,312809.31,LA,2,,,W,78,715945.04,0
H2LA02040,"DIXON, IRMA MUSE",C,1,DEM,3665.25,13882.68,0,0,LA,2,,,,,2500,0
H4LA02079,"SCHWERTZ, ARTHUR LOUIS",O,2,REP,15182,15139,0,12911,LA,2,,,L,21,0,0
H4LA03028,"MELANCON, CHARLES J",O,1,DEM,1804030.05,1761982.39,0,1089254.24,LA,3,,,W,33,612238.81,1895
H4LA03036,"DUPRE, REGGIE P JR",O,1,DEM,38400.01,38400.01,0,38400,LA,3,,,,,0,0
H4LA03044,"CACCIOPPI, CHARMAINE DEGRUISE",O,1,DEM,256813.52,247255.9,0,241131.47,LA,3,,,L,11,14500,0
H4LA03077,"BALDONE, DAMON J",O,1,DEM,362510.46,359452.37,100,109339,LA,3,,,L,15,2776.46,0
H0LA03018,"TAUZIN, WILBERT J II",I,2,REP,691342,1464349.01,0,86500,LA,3,,,,,580530,0
H4LA03051,"ROMERO, CRAIG F",O,2,REP,1045397.38,1033886.92,0,957304.01,LA,3,,,,,0,15743.26
H4LA03069,"TAUZIN, WILBERT J III",O,2,REP,2037350.75,1924783.85,0,660591.27,LA,3,,R,L,33,842835.82,0
H4LA03085,"CHIASSON, KEVIN DALE",O,2,REP,11472,12110,122,6350,LA,3,,,L,6,5000,0
H2LA03048,"IWANCIO, DAVID",C,3,OTH,0,152,0,0,LA,3,,,,,0,0
H2LA04103,"MILKOVICH, JOHN CHARLES",C,1,DEM,450,1085.4,0,350,LA,4,,,,,0,0
H8LA04134,"MCCRERY, JAMES OTIS III",I,2,REP,1179283.72,939490.02,0,508798.75,LA,4,,,W,0,658663.3,98
H2LA05092,"WRIGHT, THOMAS D TOMMY",O,1,DEM,1.15,123,0,0,LA,5,,,,,0,0
H4LA05056,"BLAKES, ZELMA A",C,1,DEM,29059,20303,0,21459,LA,5,,,L,60,0,0
H6LA00037,"THOMPSON, FRANCIS C",C,1,DEM,0,7010,0,0,LA,5,,,,,0,0
H0LA08017,"HOLLOWAY, CLYDE C",O,2,REP,20295.65,21495.7,0,450,LA,5,,,,,0,0
H2LA05068,"FLETCHER, DEWEY LEE",O,2,REP,58497.12,95392.81,0,55372.02,LA,5,,,,,0,0
H2LA05076,"BARHAM, ROBERT J",O,2,REP,0,0,0,0,LA,5,,,,,0,0
H2LA05084,"ALEXANDER, RODNEY",I,2,REP,1355848.57,1344526.15,0,582020.88,LA,5,,,,,743799.8,6084.61
H2LA05100,"WRIGHT, JACK",C,2,REP,0,10030,0,0,LA,5,,,,,0,0
H4LA05049,"SCOTT, JOHN WYETH",C,2,REP,150769.4,149559.13,0,105115,LA,5,,,L,39,3000,0
H6LA05093,"COOKSEY, JOHN CHARLES",C,2,REP,0,0,0,0,LA,5,,,,,0,0
H4LA06047,"CRAIG, RUFUS HOLT JR",C,1,DEM,21801,17346,0,13601,LA,6,,,L,19,0,0
H6LA06083,"BAKER, RICHARD HUGH",I,2,REP,1157502.24,1090352.4,0,331469.93,LA,6,,,W,72,822121.26,0
H4LA07037,"DOUCET, NED",O,1,DEM,322609.36,322609.36,18957.88,301301.48,LA,7,,,,,2350,0
H4LA07045,"MOUNT, WILLIE LANDRY",O,1,DEM,1480941.8,1340889.61,0,1133888.69,LA,7,,R,L,26,341797.16,5255.95
H4LA07052,"CRAVINS, DONALD RAY SR",O,1,DEM,212316.82,212316.82,0,194316.82,LA,7,,,L,28,18000,0
H6LA07131,"JOHN, CHRIS",I,1,DEM,853927.65,1370410.48,1500,288769.39,LA,7,,,,,551703.4,0
H4LA07029,"BOUSTANY, JR, CHARLES W.",O,2,REP,2846663.84,2785527.44,0,1291168.86,LA,7,,R,W,31,936415.89,78500
H6LA07073,"THIBODAUX, DAVID",O,2,REP,118306.34,118241.69,0,37558.84,LA,7,,,L,11,100,0
H2MA01020,"OLVER, JOHN WALTER",I,1,DEM,568028.92,460468.2,0,327430,MA,1,,,W,0,235201.1,150
H0MA01024,"ABAIR, PETER JON",C,2,REP,500,400,500,0,MA,1,,,,,0,0
H2MA01186,"KINNAMAN, MATHEW W",C,2,REP,13915,15856.46,0,10115,MA,1,,,,,50,0
H4MA01034,"ADAM, STEVEN E",C,2,REP,10197,9423,4800,5197,MA,1,,,,,0,200
H8MA02041,"NEAL, RICHARD E",I,1,DEM,572786.14,427868.82,0,195295.33,MA,2,,,W,0,326297.18,0
H6MA02011,"LEES, BRIAN P",C,2,REP,20075,20075,0,19975,MA,2,,,,,100,0
H4MA03022,"MCGOVERN, JAMES P",I,1,DEM,924150.19,1184244.23,0,672663.54,MA,3,,,W,70,241499.8,2975
H6MA03076,"MITCHELL, JOHN R",C,1,DEM,1698,1246,0,0,MA,3,,,,,0,0
H2MA03133,"O'FLAHERTY, TIMOTHY",C,2,REP,505,10029,0,505,MA,3,,,,,0,0
H4MA03071,"CREWS, RONALD A",C,2,REP,156656.59,152854.91,1020,135246.72,MA,3,,,L,29,8510,3200
H8MA03031,"AMORELLO, MATTHEW J",C,2,REP,13000,14453,0,0,MA,3,,,,,0,0
H0MA04036,"FRANK, BARNEY",I,1,DEM,1319502.12,1290346.9,0,745472.16,MA,4,,,W,77,566409.38,1000
H4MA00010,"MORSE, CHARLES A",C,2,REP,244456.88,137579.63,14935,228521.88,MA,4,,,L,22,1000,0
H2MA05054,"MEEHAN, MARTIN T",I,1,DEM,3170736.86,459983.47,0,3083679.15,MA,5,,,W,67,0,3080.2
H2MA05104,"FINEGOLD, BARRY R",C,1,DEM,0,90,0,0,MA,5,,,,,0,0
H0MA05041,"LAPLANTE, MARC LEO",C,2,REP,0,0,0,0,MA,5,,,,,0,0
H2MA05096,"FREEDMAN, ILANA",C,2,REP,12277.11,8497.38,620,5879.19,MA,5,,,,,350,1007.92
H2MA05112,"MCCARTHY, CHARLES J JR",C,2,REP,11397.6,12255.17,0,250,MA,5,,,,,0,0
H4MA05043,"TIERNEY, THOMAS P",C,2,REP,30943,30406,0,350,MA,5,,,L,32,0,0
H4MA06033,"TIERNEY, JOHN F",I,1,DEM,743807.98,415121.1,100,497646.83,MA,6,,,W,69,228841.61,827.5
H2MA06045,"TORKILDSEN, PETER G",C,2,REP,1,234,0,0,MA,6,,,,,0,0
H4MA06082,"O'MALLEY, STEPHEN P JR",C,2,REP,48636,48636,0,46711,MA,6,,,L,30,225,1700
H8MA06067,"MCCARTHY, PAUL",C,2,REP,0,0,0,0,MA,6,,,,,0,0
H6MA07101,"MARKEY, EDWARD JOHN",I,1,DEM,2840655.87,1181786.9,0,2136777.76,MA,7,,,W,74,651800,0
H4MA07098,"CHASE, KENNETH G",C,2,REP,66545.75,62024.15,0,26644,MA,7,,,L,21,0,200
H6MA08141,"KENNEDY, JOSEPH P II",C,1,DEM,350318.5,106370.51,0,0,MA,8,,,,,0,0
H8MA08048,"KEANE, THOMAS M JR",C,1,DEM,12600,12860,12600,0,MA,8,,,,,0,0
H8MA08071,"CAPUANO, MICHAEL EVERETT",I,1,DEM,839306.61,953347.04,0,519020,MA,8,,,W,0,300500,1166.22
H8MA08097,"CLAPPROOD, MARJORIE O'NEILL",C,1,DEM,0,0,0,0,MA,8,,,,,0,0
H2MA09064,"JOYCE, BRIAN A",O,1,DEM,2158.02,0,0,2000,MA,9,,,,,0,0
H2MA09072,"LYNCH, STEPHEN F",I,1,DEM,1161371.93,591801.7,0,842850.4,MA,9,,,W,0,310090,117.29
H2MA09080,"PACHECO, MARC R",O,1,DEM,8.13,3128.74,0,0,MA,9,,,,,0,0
H2MA09106,"TAYLOR, JOHN EMMETT",O,1,DEM,0,0,0,0,MA,9,,,,,0,0
H2MA09148,"SINNOTT, WILLIAM F",O,1,DEM,0,282,0,0,MA,9,,,,,0,0
H2MA09122,"SPRAGUE, JO ANN",O,2,REP,0,0,0,0,MA,9,,,,,0,0
