id,"last, first",inc,pcode,party,totrec,totdis,candcont,indcont,abbr,dist,spec,runoff,gewin,geper,otherpolcom,partycont
H2CA33048,"ROYBAL-ALLARD, LUCILLE",I,1,DEM,493129.12,498231.05,0,160846.65,CA,40,,,,,327700,0
H2CA43245,"TAKANO, MARK",I,1,DEM,1328194.23,1312896.41,0,981913.21,CA,41,,,,,338708.18,49.45
H4CA41138,"FRANCO, VERONICA",C,1,DEM,27612.9,25531.36,0,25311,CA,41,,,,,0,0
H4CA41120,"ADAMS, STEVE",C,2,REP,251122.01,230976.44,10,225908.99,CA,41,,,,,20500,0
H4CA41146,"GIRARD, YVONNE TERRELL",C,2,REP,8005,8001.24,7785,220,CA,41,,,,,0,0
H4CA42060,"CONDLEY, KERRI",C,1,DEM,30500.03,30348.16,0,25404.08,CA,42,,,,,3500,0
H4CA42086,"SHERIDAN, TIMOTHY J",C,1,DEM,119068.62,101404.39,15040.1,62537.52,CA,42,,,,,37200,25
H4CA42094,"MARQUEZ, CHRISTOPHER ANDREW",C,1,DEM,3965,3965,3585,380,CA,42,,,,,0,0
H2CA37023,"CALVERT, KEN",I,2,REP,1192965.24,1206750.52,0,543163.2,CA,42,,,,,638763.2,0
H4CA23011,"WATERS, MAXINE MS",I,1,DEM,1301923.81,1062921.15,0,333104.02,CA,43,,,,,563719.24,23934.5
H4CA43084,"WOOD, JOHN JR",C,2,REP,11173,11819.14,0,8673,CA,43,,,,,0,0
H8CA36097,"HAHN, JANICE",I,1,DEM,733850.98,723717.91,0,218627.33,CA,44,,,,,512032.45,0
H4CA49107,"LEAVENS, DREW EUGENE",C,1,DEM,125966.08,122684.64,0,26936.89,CA,45,,,,,3750,0
H4CA45089,"RATHS, GREGORY GERARD",O,2,REP,428345,407330,0,116863,CA,45,,,,,0,0
H4CA45097,"WALTERS, MIMI",O,2,REP,1430178.62,1323769.7,0,817863.95,CA,45,,,,,593255.79,0
H4CA45105,"MACIARIELLO, PATRICK",O,2,REP,532681.34,532681.34,1570,321003.49,CA,45,,,,,10000,0
H4CA45113,"MOORLACH, JOHN",O,2,REP,63639,63639,0,63136,CA,45,,,,,500,0
H6CA48039,"CAMPBELL, JOHN BT III",I,2,REP,247932.95,632465.37,0,105502,CA,45,,,,,131252.49,0
H4CA46103,"ATALLA, EHAB",C,1,DEM,142402.93,142402.93,0,72758.93,CA,46,,,,,0,0
H6CA46033,"SANCHEZ, LORETTA",I,1,DEM,1455237.07,1284391.54,4020,718983.13,CA,46,,,,,618372.14,0
H2CA46123,"CULLUM, JOHN J",C,2,REP,9687.12,9679.69,0,4400,CA,46,,,,,219.11,0
H4CA46111,"VAZQUEZ, CARLOS ALBERTO",C,2,REP,17195,17220.12,0,15798,CA,46,,,,,0,0
H4CA46129,"NICK, ADAM",C,2,REP,19627.46,15757.64,2915,6712.46,CA,46,,,,,0,0
H2CA00104,"LOWENTHAL, ALAN",I,1,DEM,823270.27,506596.9,0,361717.37,CA,47,,,,,453099.59,0
H4CA47069,"WHALLON, ANDREW",C,2,REP,60080.63,59582.15,20,3227,CA,47,,,,,0,0
H2CA46040,"BANUELOS, ROBERT JOHN",C,1,DEM,0,0,0,0,CA,48,,,,,0,0
H4CA48042,"SAVARY, SUZANNE JOYCE",C,1,DEM,114509.11,111839.1,0,77268.06,CA,48,,,,,17041.05,0
H4CA48034,"LEECE, WENDY BROOKS",C,2,REP,12082,12354,106,5941,CA,48,,,,,0,0
H8CA42061,"ROHRABACHER, DANA",I,2,REP,814010.5,995709.1,0,766060.59,CA,48,,,,,44975,0
H4CA49099,"PEISER, DAVE",C,1,DEM,94234.87,85320.75,5,77270.32,CA,49,,,,,2600,500
H0CA48024,"ISSA, DARRELL",I,2,REP,3750000.87,1749467.11,0,1859631.76,CA,49,,,,,725988.64,0
H2CA50166,"KIMBER, JAMES HARVEY",C,1,DEM,40745.46,38433.5,2219.45,33498.17,CA,50,,,,,5000,0
H8CA52052,"HUNTER, DUNCAN D.",I,2,REP,1269096.3,841310.21,0,410667.03,CA,50,,,,,848824.72,0
H2CA50026,"VARGAS, JUAN C.",I,1,DEM,760893.28,801518.88,0,166694.08,CA,51,,,,,588856.86,0
H4CA51087,"GRIFFES, ERNEST JOHN ENSIGN",C,2,REP,455,455,455,0,CA,51,,,,,0,0
H2CA52089,"PETERS, SCOTT",I,1,DEM,4544000.52,4504002.79,126659.1,2506834.2,CA,52,,,,,1444160.11,9803.63
H4CA52051,"DEMAIO, CARL",C,2,REP,3412768.79,3353676.65,0,2669990.48,CA,52,,,,,425329.52,950
H4CA52069,"JORGENSEN, KIRK",C,2,REP,359999.53,362031.97,0,263508.35,CA,52,,,,,42480.91,0
H4CA52077,"SIMON, FRED J JR MD",C,2,REP,1507094.26,1506821.75,210,41945,CA,52,,,,,0,0
H0CA49055,"DAVIS, SUSAN",I,1,DEM,610238.34,541154.93,0,265462.49,CA,53,,,,,292258.11,0
H4CA53042,"MARCHESE, JOEL ALFRED",C,2,REP,11255,11219.65,200,11055,CA,53,,,,,0,0
H4CA53059,"WILSKE, LARRY ALBERT",C,2,REP,203567.91,202898.09,40,72277.91,CA,53,,,,,1250,0
H4CA53067,"STIERINGER, JAMES GEORGE",C,2,REP,6000,5999,0,0,CA,53,,,,,0,0
H4CA53075,"TRUE, WAYNE STEWART",C,2,REP,23559.95,22838.76,227.8,16848.79,CA,53,,,,,1000,0
H4CA53083,"CAMPBELL, JOHN W",C,3,UNK,10744,10744,5245,3999,CA,53,,,,,0,0
H6CO01141,"DEGETTE, DIANA L.",I,1,DEM,1026745.17,1068909.37,0,396973.16,CO,1,,,,,612748.57,0
H4CO01112,"WALSH, MARTIN H",C,2,REP,16324.67,16324.67,2750,10871.65,CO,1,,,,,700,2003
H2CO01124,"STROUD, DANNY E",C,3,IND,0,0,0,0,CO,1,,,,,0,0
H8CO02137,"POLIS, JARED",I,1,DEM,1193195.63,1207969,438184.5,723019.04,CO,2,,,,,1000,142.22
H4CO02094,"LEING, GEORGE",C,2,REP,363465.97,363465.97,1530.56,244582.34,CO,2,,,,,5595,9180
H4CO02102,"SARNER, LARRY WAYNE",C,2,REP,8015,8015,4220,1795,CO,2,,,,,0,0
H4CO02110,"COMER, ROBERT D",C,2,REP,29073.5,11325.87,0,9073.5,CO,2,,,,,0,0
H4CO00023,"TAPIA, ABEL J",C,1,DEM,295736.35,294804.67,6000,203307.35,CO,3,,,,,71379,0
H4CO03233,"LAEKE, ABEL GEBRE",C,1,DEM,0,0,0,0,CO,3,,,,,0,0
H4CO03266,"COX, DAVID LAWRENCE",C,2,REP,1921,1921,1921,0,CO,3,,,,,0,0
H6CO03139,"TIPTON, SCOTT R.",I,2,REP,1308463.15,1268958.94,0,830038.78,CO,3,,,,,462168.25,100
H2CO03146,"CASIDA, TISHA TRINETTE",C,3,UNK,11072,9500,0,11072,CO,3,,,,,0,0
H4CO04074,"MEYERS, VICTOR S",O,1,DEM,74379.49,74379.49,40,50024.49,CO,4,,,,,21765,2525
H0CO04122,"GARDNER, CORY",I,2,REP,12302236.3,12490384.37,0,8725449,CO,4,,,,,2427288,46950
H4CO04090,"BUCK, KENNETH R",O,2,REP,1336178.64,1268048.88,5200,1004309.64,CO,4,,,,,299350,0
H4CO04108,"RENFROE, SCOTT WINSTON",O,2,REP,344484.21,332147.8,0,69484.21,CO,4,,,,,5000,0
H4CO04116,"LAFFEY, STEPHEN PATRICK",O,2,REP,458651.09,458651.09,333692.9,107401,CO,4,,,,,0,0
H4CO04124,"KIRKMEYER, BARBARA",O,2,REP,113654.33,130193.81,4764.17,96865.16,CO,4,,,,,8525,0
H4CO04082,"DOHERTY, GRANT",O,3,UNK,13728.47,13852.19,9341.34,4331.03,CO,4,,,,,0,0
H4CO05055,"HALTER, IRVING LESLIE JR",C,1,DEM,834943.42,833960.84,33761.47,724999.26,CO,5,,,,,66450,4980
H4CO06095,"SUMMEY, LESLIE ANNETTE",C,1,DEM,4200,3588.66,0,1200,CO,5,,,,,0,3000
H6CO05159,"LAMBORN, DOUGLAS L",I,2,REP,590021.76,574480.8,0,162646.76,CO,5,,,,,327175,0
H4CO06087,"ROMANOFF, ANDREW",C,1,DEM,5145369.66,5145369.66,0,5034788.81,CO,6,,,,,89000,5797.87
H8CO06138,"COFFMAN, MICHAEL",I,2,REP,4725822.09,4711131.67,0,3089051.52,CO,6,,,,,1397498.34,1100
H6CO07023,"PERLMUTTER, EDWIN G",I,1,DEM,2046461.76,1891891.94,0,796301.43,CO,7,,,,,1223422.69,890.35
H4CO07036,"YTTERBERG, DONALD G W",C,2,REP,300239.48,298112.3,6371.19,190507.29,CO,7,,,,,8000,5050
H8CT01046,"LARSON, JOHN B",I,1,DEM,1880375.76,1659154.41,0,732252.18,CT,1,,,,,1137424.17,0
H2CT01189,"COREY, MATTHEW M",C,2,REP,32290.76,32290.76,4420,18167.28,CT,1,,,,,750,500
H2CT02112,"COURTNEY, JOSEPH D",I,1,DEM,1396008.17,1127169.97,0,582648.75,CT,2,,,,,807250,0
H4CT02068,"CAVANAGH, LORI HOPKINS",C,2,REP,93338.44,62120.54,0,35338.44,CT,2,,,,,6000,1000
H4CT02076,"EVANS, EVAN A",C,2,REP,12724.53,12441.15,0,2724.53,CT,2,,,,,0,0
H0CT03072,"DELAURO, ROSA L",I,1,DEM,1244886.07,1236492.14,0,643818.5,CT,3,,,,,599367.49,0
H4CT03082,"BROWN, JAMES E",C,2,REP,15346,6836.56,2000,12846,CT,3,,,,,500,0
H8CT04172,"HIMES, JIM",I,1,DEM,2654776.14,2371454,0,1586419.27,CT,4,,,,,1049872.64,130.15
H0CT04146,"DEBICELLA, DAN",C,2,REP,1292506.9,1273919.55,0,1258503,CT,4,,,,,33600,0
H4CT04114,"SHABAN , JOHN T",C,2,REP,66984.92,58931.74,5000,59191.73,CT,4,,,,,0,0
H4CT04122,"HIGBLE, CARLTON MILO IV",C,2,REP,47979.01,43305.13,0,47979.01,CT,4,,,,,0,0
H4CT04148,"BENTIVEGNA, JOE",C,2,REP,117994.48,117994.48,1554.48,25940,CT,4,,,,,2500,0
H2CT05131,"ESTY, ELIZABETH",I,1,DEM,2952364.85,2946026.22,0,1867712.88,CT,5,,,,,1016712,13683.74
H0CT05150,"GREENBERG, MARK",C,2,REP,2049040.44,2048746.76,78630,294199.86,CT,5,,,,,26500,5500
H4CT05129,"LILIENTHAL, SAL STEPHEN ROSS",C,2,REP,32999.12,32999.12,3020,14679,CT,5,,,,,0,300
H0DC00058,"NORTON, ELEANOR HOLMES",I,1,DEM,442559.35,467785.81,0,156505.06,DC,0,,,,,282400,0
H4DC00092,"RIMENSNYDER, NELSON FREDERICK",C,2,REP,8142.31,6659.93,500,7327,DC,0,,,,,315.31,0
H4DC00076,"KREPP, TIMOTHY JAMES",C,3,IND,7892,9890,25,7867,DC,0,,,,,0,0
H0DE01017,"CARNEY, JOHN",I,1,DEM,1165083.62,1146816.96,0,321901.92,DE,0,,,,,842754.77,0
H0DE01025,"IZZO, ROSE",C,2,REP,21942.95,21925.97,200,8722.95,DE,0,,,,,225,0
H8FL01099,"BRYAN, JAMES E",C,1,DEM,15904,15904,6,7010,FL,1,,,,,1384,0
H0FL00023,"KRAUSE, JOHN E",C,2,REP,19665,19441.06,300,18365,FL,1,,,,,0,0
H2FL01100,"MILLER, JEFFERSON B.",I,2,REP,650125.89,543973.79,0,259427.83,FL,1,,,,,389800,0
H4FL01155,"WICHERN, MARK",C,3,IND,207830.78,207773.43,0,13900,FL,1,,,,,0,0
H4FL02062,"GRAHAM, GWEN",C,1,DEM,3695748.95,3663382.5,0,2987123.46,FL,2,,,,,688945.42,10584.66
H0FL02110,"SOUTHERLAND, WILLIAM STEVE II",I,2,REP,2941798.27,2971841.01,0,1490392.46,FL,2,,,,,1364460.06,13650
H4FL02070,"LEE, LUTHER",C,3,OTH,620.13,527.63,0,620.13,FL,2,,,,,0,0
H2FL01209,"DRUMMOND, WILLIAM CLEAVE II",C,3,REF,558.58,649.08,324.63,216,FL,2,,,,,0,0
H4FL03110,"WHEELER, MARIHELEN HADDOCK",C,1,DEM,80881.66,80417.92,5644.17,73487.49,FL,3,,,,,1750,0
H2FL06109,"YOHO, THEODORE SCOTT",I,2,REP,810245.82,791906.7,0,524174.84,FL,3,,,,,249227.54,1150
H4FL03094,"RUSH, JACOB ANTHONY",C,2,REP,334932.68,316426.44,1,204045.9,FL,3,,,,,0,0
H0FL04066,"CRENSHAW, ANDER",I,2,REP,1287441.93,1642950.8,0,518382.87,FL,4,,,,,747989.65,0
H4FL04035,"SHOAF, JAMES RYMAN",C,2,REP,32927.7,21365.92,1735,31192.7,FL,4,,,,,0,0
H0FL04116,"KONIZ, GARY L",C,3,NPA,0,15000,0,0,FL,4,,,,,0,0
H4FL04043,"MOSER-BARTLETT, PAULA DARLENE",C,3,NPA,21450.28,21386.72,200,13750.28,FL,4,,,,,2500,0
H0FL04033,"PUESCHEL, DEBORAH KATZ",C,3,W,0,0,0,0,FL,4,,,,,0,0
H2FL03056,"BROWN, CORRINE",I,1,DEM,598417.33,607417.71,0,270973.59,FL,5,,,,,325325,0
H4FL05073,"LOWE, THUY",C,2,REP,49045.84,49249.49,1581.29,27514.55,FL,5,,,,,0,0
H4FL06022,"COX, DAVID",C,1,DEM,38479.21,37892.44,0,22886,FL,6,,,,,0,0
H2FL00292,"DESANTIS, RONALD D",I,2,REP,1111122.11,430187.94,0,633840.75,FL,6,,,,,459075,5000
H4FL07087,"NEUMAN, WESLEY RYAN",C,1,DEM,53680.61,53680.7,0,15638.38,FL,7,,,,,0,0
H2FL08055,"MICA, JOHN L. MR.",I,2,REP,851622.29,727555.78,0,379340.89,FL,7,,,,,466725,0
H4FL07061,"SMITH, DAVID A",C,2,REP,211111.49,211107.95,3116.71,160144.78,FL,7,,,,,5000,0
H4FL07095,"BLANCHARD, ZECHARIAH",C,2,REP,1400,1492,0,1400,FL,7,,,,,0,0
H4FL07111,"SHIRLEY, KELLY",C,2,REP,18796,18795,0,1000,FL,7,,,,,0,0
H6FL08130,"KRULICK, AL",C,3,NNE,15949,15955,95,14754,FL,7,,,,,0,0
H4FL08077,"WESTBROOK, CORRY",C,1,DEM,181206.24,151974.41,200,155407.57,FL,8,,,,,14138.04,0
H4FL08085,"ROTHBLATT, GABRIEL",C,1,DEM,110316.25,106401.92,2600,102016.62,FL,8,,,,,5500,0
H8FL15107,"POSEY, BILL",I,2,REP,1131537.55,1042652.48,0,650610.13,FL,8,,,,,479483.3,0
H0FL24171,"RUIZ, NICHOLAS III",C,1,DEM,27543.84,28336.08,0,18493.84,FL,9,,,,,1000,0
H6FL08213,"GRAYSON, ALAN MARK",I,1,DEM,3405575.83,3402601.42,0,2638097.17,FL,9,,,,,295675,0
H4FL09083,"PLATT, CAROL",C,2,REP,441127,439305.8,63836.26,352087.59,FL,9,,,,,25200,0
H4FL09109,"BONILLA, JORGE L JR",C,2,REP,196473.37,74482.91,0,192473.37,FL,9,,,,,4000,0
H4FL09117,"VIVALDI, PETER",C,2,REP,37782,35810.07,0,29932,FL,9,,,,,0,0
H4FL09133,"MILAKOVICH, MARKO",C,3,UNK,20849,10013,0,362,FL,9,,,,,0,0
H4FL09091,"MCKENNA, MICHAEL PATRICK",C,1,DEM,34737.71,33623.3,10667.87,12069.84,FL,10,,,,,0,0
H4FL10099,"MODARRES, SHAYAN H",C,1,DEM,70520.74,70520.74,7700,40820.74,FL,10,,,,,2000,0
H4FL10107,"FERREE, WILLIAM M",C,1,DEM,37145,34365.18,7005,30140,FL,10,,,,,0,0
H0FL08208,"WEBSTER, DANIEL",I,2,REP,1002776.6,941146.82,0,599948.57,FL,10,,,,,396418.58,0
H4FL10057,"SEELEY, DAVID ALLEN",C,2,REP,514,513,514,0,FL,10,,,,,0,0
H4FL11071,"KOLLER, DAVID C",C,1,DEM,74634.27,67136.51,32588.52,23520.75,FL,11,,,,,5000,0
H0FL05139,"NUGENT, RICHARD B",I,2,REP,330970.5,317246.38,0,118541,FL,11,,,,,211830.83,0
H4FL11063,"SCHNACKENBERG, MATTHEW",C,3,LIB,802,494,299,503,FL,11,,,,,0,0
H6FL09070,"BILIRAKIS, GUS M",I,2,REP,1081571.71,700433.62,0,414330.22,FL,12,,,,,662950,0
H2FL10150,"EHRLICH, JESSICA D",O,1,DEM,297059.62,243635.58,0,267113.6,FL,13,,,,,26500,0
H4FL13093,"SINK, ALEX",O,1,DEM,3254794.73,3203292.36,7700,2538204.63,FL,13,,,,,596800,15000
H4FL13085,"ZOLLER, NICHOLAS",O,2,REP,18469,18467.7,0,18469,FL,13,,,,,0,0
H4FL13101,"JOLLY, DAVID W.",I,2,REP,2082213.35,1835874.26,0,1052675.45,FL,13,W,,,,842506.98,15000
H4FL13127,"PETERS, KATHLEEN",O,2,REP,230640.14,230640.14,0,199890.14,FL,13,,,,,20750,0
H4FL13135,"BIRCHER, MARK WILLIAM",O,2,REP,62463.87,62463.87,21000,18463.87,FL,13,,,,,0,0
H6FL06035,"YOUNG, C. W. BILL",I,2,REP,194352.08,391293.51,0,83503,FL,13,,,,,100049.85,0
H4FL13168,"JANY, ED",C,3,IND,15144,15144,8880,6264,FL,13,,,,,0,0
H4FL13077,"OVERBY, LUCAS",C,3,LPF,58403.48,57943.18,830,33593.48,FL,13,,,,,0,6480
H6FL11126,"CASTOR, KATHY",I,1,DEM,681491.62,472947.57,0,275555.39,FL,14,,,,,396700,0
H4FL15155,"COHN, ALAN MICHAEL",C,1,DEM,444540.77,429906.11,5100,366352.47,FL,15,,,,,71130,0
H0FL12101,"ROSS, DENNIS ALAN",I,2,REP,1298800.35,1465843.12,0,343560.21,FL,15,,,,,958490.14,0
H4FL16146,"LAWRENCE, HENRY",C,1,DEM,63307.9,60744.01,25,33929,FL,16,,,,,3600,0
H6FL13148,"BUCHANAN, VERNON",I,2,REP,1700684.19,1101628.17,1972,1003486.38,FL,16,,,,,671428.3,0
H4FL16120,"RODGERS, MICHAEL WAYNE",C,3,NPA,2630,2630,450,2180,FL,16,,,,,0,0
H2FL00300,"BRONSON, WILLIAM EMERY",C,1,DEM,22587.07,24607.37,3240,16977.07,FL,17,,,,,20,250
H8FL16022,"ROONEY, TOM MR.",I,2,REP,596061.38,669303.6,0,186751.58,FL,17,,,,,390822.66,250
H2FL22072,"MURPHY, PATRICK",I,1,DEM,5189800.95,4924767.66,0,3573412.42,FL,18,,,,,1490988.93,4971.64
H4FL18043,"SCHLESINGER, ALAN",C,2,REP,236498.01,236498.01,0,54793.3,FL,18,,,,,0,0
H4FL18050,"ANDEL, ELLEN",C,2,REP,51233.38,51233.38,0,51222.89,FL,18,,,,,0,0
H4FL18068,"DOMINO, CARL J",C,2,REP,1500856.1,1498449.51,4526.63,296625,FL,18,,,,,10500,0
H4FL18076,"TURNQUEST, CALVIN DEON",C,2,REP,55335.88,57627.95,0,35235.88,FL,18,,,,,0,0
H4FL18084,"HIRES, BEVERLY JOY",C,2,REP,101048.62,98082.4,0,17736,FL,18,,,,,0,0
H4FL18092,"WUKOSON, NICK ROBERT",C,2,REP,14100,16980.15,0,14100,FL,18,,,,,0,0
H4FL18100,"LARA, BRIAN",C,2,REP,135953.03,130487.67,6297.69,34441.14,FL,18,,,,,0,0
H4FL18118,"LYNCH, FRANK",C,2,REP,15276,15276,276,0,FL,18,,,,,0,0
H4FL19058,"FREEMAN, APRIL JUNE",C,1,DEM,253741.36,231797.67,0,206760.66,FL,19,,,,,36850,10000
H2FL00284,"KREEGEL, PAIGE VANIER",C,2,REP,331815.84,337739.96,0,136065.84,FL,19,,,,,0,0
H2FL14194,"RADEL, HENRY J. III",I,2,REP,364260.03,319653.54,0,103524.54,FL,19,,,,,241047.85,0
H4FL19074,"CLAWSON, CURTIS J",I,2,REP,4782657.01,4824230,17542.94,708227.98,FL,19,,,,,48750,0
H4FL19090,"BENACQUISTO, LIZBETH",O,2,REP,1178449.42,1173375.3,0,883538.07,FL,19,,,,,243715.57,0
H4FL19108,"DREIKORN, MICHAEL JOHN",O,2,REP,26384.17,24105,0,15745,FL,19,,,,,0,0
H0FL02136,"NETHERWOOD, RAYMOND HEATH",C,3,LIB,47172,47170,39500,1139,FL,19,,,,,0,0
H2FL23021,"HASTINGS, ALCEE L",I,1,DEM,710345.7,811994.66,0,339639,FL,20,,,,,347494.7,20500
H4FL20056,"ENRIGHT, JEAN L",C,1,DEM,58809,58797,0,54559,FL,20,,,,,1000,500
H4FL20072,"MCCLINE, JAMEEL",C,1,DEM,78310,71041.54,0,32010,FL,20,,,,,0,0
H4FL20064,"BONNER, JAY ALAN",C,2,REP,30203.75,25608.81,2384.41,27809.34,FL,20,,,,,0,0
H0FL19080,"DEUTCH, THEODORE ELIOT",I,1,DEM,1065501,1006801.03,0,680604.44,FL,21,,,,,383850,0
H4FL21054,"MOREL, EMMANUEL G",C,1,DEM,67384.38,65654.63,518,12986,FL,21,,,,,0,0
H4FL21062,"COLON, HENRY",C,2,REP,4675,1795,0,3757,FL,21,,,,,0,0
H2FL14053,"FRANKEL, LOIS J.",I,1,DEM,1383775.21,1354369.48,0,896753.22,FL,22,,,,,401589.59,0
H4FL22086,"MCGEE, ANDREA LEIGH",C,2,REP,25471.08,26057.55,300,16687,FL,22,,,,,0,0
H4FL22094,"RODGERS, JEREMY M",C,2,REP,26950,26246.44,265,1685,FL,22,,,,,0,0
H4FL22110,"SPAIN, PAUL DOUGLAS",C,2,REP,145367,145296.58,0,20522,FL,22,,,,,0,0
H4FL20023,"WASSERMAN SCHULTZ, DEBBIE",I,1,DEM,2585591.55,2753276.21,0,2203224.42,FL,23,,,,,2000,0
H0FL20070,"HARRINGTON, KAREN",C,2,REP,4330.98,144321.54,0,4330.98,FL,23,,,,,0,0
H2FL20043,"KAUFMAN, JOE",C,2,REP,870734.22,517856.39,12000,818234.22,FL,23,,,,,0,0
H4FL23076,"GARCIA, JUAN",C,2,REP,170749.9,168006.21,0,169749.9,FL,23,,,,,0,0
H0FL17068,"WILSON, FREDERICA S",I,1,DEM,403132.9,234359.29,0,78820,FL,24,,,,,323500,0
H4FL24017,"ETIENNE, MICHAEL A",C,1,DEM,29636.78,29688.58,0,8750,FL,24,,,,,0,0
H6FL17032,"NEREE, DUFIRSTSON JULIO",C,2,REP,12040,12040,1600,0,FL,24,,,,,0,0
H4FL24025,"FERNANDEZ, LUIS E",C,3,NNE,18069.06,13344.4,0,200,FL,24,,,,,0,0
H2FL25018,"DIAZ-BALART, MARIO",I,2,REP,942031.32,605137.24,0,331568.8,FL,25,,,,,585476.31,0
H8FL25015,"GARCIA, JOE",C,1,DEM,3765189.51,3787929.88,0,2701240.56,FL,26,,,,,1053417.18,14692.49
H0FL25038,"RIVERA, DAVID",C,2,REP,11000.21,14130.35,0,0,FL,26,,,,,0,0
H4FL26012,"MACDOUGALL, EDWARD P",C,2,REP,455428.56,454228.82,0,44218.56,FL,26,,,,,0,0
H4FL26038,"CURBELO, CARLOS MR.",C,2,REP,2367913.67,2357633.17,5200,1819345.82,FL,26,,,,,481195.43,0
H4FL26046,"PALOMARES-STARBUCK, LORENZO 'LARRY'",C,2,REP,93000,68220,60000,33000,FL,26,,,,,0,0
H4FL26061,"MARTINEZ, JOE A",C,2,REP,108940,108939.97,0,108940,FL,26,,,,,0,0
H0FL18025,"ROS-LEHTINEN, ILEANA",I,2,REP,1004276.28,850120.46,0,592857.23,FL,27,,,,,391733.13,0
H4GA01112,"TAVIO, AMY LYNN",O,1,DEM,37525.79,35659.05,0,35091.62,GA,1,,,,,0,0
H4GA01120,"REESE, BRIAN CORWIN",O,1,DEM,46139.89,46857.7,0,32141.87,GA,1,,,,,9950,0
H2GA01157,"KINGSTON, JACK REP.",I,2,REP,1044813.98,2032891.97,0,529189.91,GA,1,,,,,513885.22,0
H2GA11180,"LEVENE, ALLAN",O,2,REP,13530,14819,2564,640,GA,1,,,,,0,0
H4GA01039,"CARTER, EARL LEROY",O,2,REP,1825004.42,1606049.09,0,861994.31,GA,1,,,,,458082.11,0
H4GA01054,"JOHNSON, ROBERT EUGENE MD",O,2,REP,1120968.58,1116265.69,0,697757.86,GA,1,,,,,121750,0
H4GA01062,"SCHWARZ, DAVID S",O,2,REP,134660,134660,0,112560,GA,1,,,,,22100,0
H4GA01070,"CHAPMAN, JEFF",O,2,REP,174917.07,174917.07,10,171823.11,GA,1,,,,,450,0
H4GA01088,"CARTER, JAMES DARWIN",O,2,REP,117258.65,63777.05,0,11665,GA,1,,,,,0,0
H4GA01096,"MCCALLUM, JOHN",O,2,REP,812333.13,812815.57,0,547707.76,GA,1,,,,,7000,0
H4GA01138,"MARTIN, EARL THOMAS MD",O,2,REP,27474,27474,13777,260,GA,1,,,,,0,0
H2GA02031,"BISHOP, SANFORD D JR",I,1,DEM,1226049.07,1091589.1,0,379914,GA,2,,,,,843944.11,0
H4GA02060,"DUKE, GREGORY PAUL",C,2,REP,16804,17383.61,300,15754,GA,2,,,,,750,0
H4GA02078,"CHILDS, VIVIAN LOUISE",C,2,REP,26107,26070,4000,10107,GA,2,,,,,2000,0
H0GA13099,"FLANEGAN, CHARLES EDWARD JR",C,2,REP,78602,80619.75,24010,1067,GA,3,,,,,0,0
H4GA08067,"WESTMORELAND, LYNN A.",I,2,REP,1033459.52,1045183.45,0,401099,GA,3,,,,,618097.92,500
H4GA04116,"BROWN, THOMAS",C,1,DEM,298308.89,291422.54,0,272993.57,GA,4,,,,,4550,0
H6GA04129,"JOHNSON, HENRY C 'HANK'",I,1,DEM,638258.47,640573.24,0,118910.13,GA,4,,,,,517500,1.25
H6GA05217,"LEWIS, JOHN R.",I,1,DEM,723262.78,745565.52,0,140263.41,GA,5,,,,,577474.95,0
H2GA06107,"MONTIGEL, ROBERT G",C,1,DEM,18824.18,24572.91,15659.18,3165,GA,6,,,,,0,0
H4GA06087,"PRICE, THOMAS EDMUNDS",I,2,REP,2403022.09,1724934.57,0,1155443.97,GA,6,,,,,1195169.21,0
H4GA04124,"WIGHT, THOMAS DEE",C,1,DEM,19569,19471,12300,7269,GA,7,,,,,0,0
H0GA07133,"WOODALL, ROB REP.",I,2,REP,494448.88,500041.47,0,170412.7,GA,7,,,,,323690,0
H0GA08099,"SCOTT, JAMES AUSTIN",I,2,REP,956177.9,800954.98,0,369043,GA,8,,,,,579767.8,0
H4GA09057,"VOGEL, DAVID DONALD",C,1,DEM,28898.36,27968.16,10274.03,13686.07,GA,9,,,,,40,4765.67
H2GA09150,"COLLINS, DOUGLAS ALLEN",I,2,REP,848530.66,664454.62,0,408511.18,GA,9,,,,,431686.02,500
H4GA09065,"FONTAINE, BERNARD ARTHUR",C,2,REP,17850,18711.35,8970,8880,GA,9,,,,,0,0
H4GA10089,"DIOUS, IVORY KENNETH",O,1,DEM,31795,35774,0,31795,GA,10,,,,,0,0
H0GA07125,"HICE, JODY",O,2,REP,952162.29,949719.72,13111.9,793001.87,GA,10,,,,,143950,0
H2GA10117,"SIMPSON, STEPHEN K MR.",O,2,REP,219128.86,219946.94,6265.41,179510.49,GA,10,,,,,1000,0
H4GA10055,"SHELDON, DONNA HORTMAN",O,2,REP,555052.92,555052.92,5000,403194.92,GA,10,,,,,116350,0
H4GA10063,"GERRARD, GARY",O,2,REP,254098.52,254098.52,7038.08,106260.44,GA,10,,,,,0,0
H4GA10071,"COLLINS, MICHAEL A JR",O,2,REP,647121.64,647121.64,1200,389570.14,GA,10,,,,,81350,0
H4GA10097,"SLOWINSKI, BRIAN RICHARD",O,2,REP,15651,15651,15651,0,GA,10,,,,,0,0
H4GA10105,"SWAN, S MITCHELL",O,2,REP,23347.03,23347.03,0,22347.03,GA,10,,,,,0,0
H8GA10049,"BROUN, PAUL COLLINS",I,2,REP,1941759,2085876,0,1655116,GA,10,,,,,97306,100
