id,"last, first",inc,pcode,party,totrec,totdis,candcont,indcont,abbr,dist,spec,runoff,gewin,geper,otherpolcom,partycont
H8CA52045,"KING, KENNETH W JR",O,2,REP,219698.89,219698.89,75963.89,23735,CA,52,,,,,0,0
H8CA52052,"HUNTER, DUNCAN D.",O,2,REP,1305022.33,1280760.01,0,899427.46,CA,52,,,W,56,393817.34,0
H8CA52060,"WATKINS, ROBERT J",O,2,REP,353698.66,352750.91,284.35,243414.31,CA,52,,,,,5000,0
H0CA49055,"DAVIS, SUSAN A",I,1,DEM,591720.08,455086.37,0,344096.13,CA,53,,,W,68,237158.17,14.79
H8CA53027,"COPASS, MIKE",C,1,DEM,11696,11595,1250,10446,CA,53,,,,,0,0
H6CA48229,"HOLT, DELECIA ANN",O,2,REP,304831.8,65355.58,88053.8,216778,CA,53,,,,,0,0
H8CA53019,"CRIMMINS, MICHAEL PETER",C,2,REP,24241,23620.64,100,23941,CA,53,,,L,27,0,0
H8CA53035,"BAR-LEV, NAOMI",C,2,REP,4399.5,4240.19,0,3731,CA,53,,,,,0,0
H6CO01141,"DEGETTE, DIANA L",I,1,DEM,808496.96,925782.17,0,250719.01,CO,1,,,W,71,537745,0
H2CO01108,"LILLY, GEORGE C",C,2,REP,13746,14060,0,9746,CO,1,,,L,23,0,1500
H4CO01088,"CRAIN, CHARLES R",C,2,REP,1540,1415,0,1540,CO,1,,,,,0,0
H6CO06025,"FITZ-GERALD, JOAN",O,1,DEM,1812570.84,1812570.84,15000,1506561.48,CO,2,,,,,286550,0
H8CO02111,"SHAFROTH, WILLIAM G",O,1,DEM,1500672.18,1500672.18,11900,1478738.66,CO,2,,,,,6500,0
H8CO02137,"POLIS, JARED",O,1,DEM,7353039.42,7323505.77,5992554.89,1310026.05,CO,2,,,W,62,24250,100
H8CO02152,"STARIN, SCOTT HOWARD",O,2,REP,88758.48,90429.66,58857.45,19115.03,CO,2,,,L,33,5500,5285
H8CO02145,"HAMMONS, WILLIAM ROBERT",O,3,UNK,22467,22247,19327,3068,CO,2,,,L,0,0,71
H4CO03167,"SALAZAR, JOHN T",I,1,DEM,1335171.91,901276.89,0,566469.28,CO,3,,,W,61,741387.49,354.94
H6CO03139,"TIPTON, SCOTT RANDALL",C,2,REP,8683.35,10668.85,0,0,CO,3,,,,,0,0
H8CO03184,"WOLF, WAYNE EARL",C,2,REP,21705.7,21672.7,4370.7,16035,CO,3,,,L,38,0,1300
H6CO04145,"PACCIONE, ANGELA V",C,1,DEM,162170.06,188167.77,0,157732.2,CO,4,,,,,0,0
H8CO04067,"MARKEY, ELIZABETH HELEN",C,1,DEM,2918748.94,2897157.45,125,2229697.1,CO,4,,,W,56,629306.85,2893.43
H2CO04045,"MUSGRAVE, MARILYN",I,2,REP,2869961.02,2876758.57,0,1991598.57,CO,4,,,L,43,832132.31,13927
H8CO05106,"BIDLACK, HAROLD WILFORD",C,1,DEM,241788.56,240802.36,0,217998.45,CO,5,,,L,37,21042.5,2500
H6CO05142,"CRANK, JEFF",O,2,REP,418435.15,422928,8945.52,379365.41,CO,5,,,,,21050,0
H6CO05159,"LAMBORN, DOUGLAS L",I,2,REP,611757.07,593495.25,6075,287141.7,CO,5,,,W,60,318540.37,0
H6CO05191,"RAYBURN, BENTLEY BROOKS",C,2,REP,346493.81,346493.81,2300,243329.5,CO,5,,,,,1250,0
H8CO06146,"COLLINS, MICHAEL DAVID",O,1,DEM,8287.35,8287.35,5,8282.35,CO,6,,,,,0,0
H8CO06187,"ENG, HENRY H",O,1,DEM,273696.9,270612.43,3000,103356.9,CO,6,,,L,33,16000,0
H8CO06054,"TANCREDO, THOMAS GERARD",I,2,REP,20518.38,212607.74,0,8770,CO,6,,,,,500,0
H8CO06138,"COFFMAN, MIKE",O,2,REP,1488313.68,1325284.64,0,1164505.67,CO,6,,,W,66,217567.33,4500
H8CO06153,"ARMSTRONG, WILLIAM L III",O,2,REP,1238608.68,1237008.04,4600,672951.77,CO,6,,,,,14300,0
H8CO06161,"HARVEY, TED",O,2,REP,202983.04,155532.69,0,190183.04,CO,6,,,,,12800,0
H8CO06179,"WARD, STEPHEN P",O,2,REP,103647.27,103240.27,0,103019.96,CO,6,,,,,0,0
H8CO06195,"CASTELLANES, PEPITO L",O,2,REP,1676,366,0,1476,CO,6,,,,,0,0
H6CO07023,"PERLMUTTER, EDWIN G",I,1,DEM,1770092.27,1276240.39,0,936420.2,CO,7,,,W,63,805145.79,34.41
H8CO07011,"JANICH, THOMAS MERLIN",C,2,REP,2820.86,2820.86,1315.27,1505.59,CO,7,,,,,0,0
H8CO07037,"LEREW, JOHN WILLIAM",C,2,REP,37124.18,37124.18,0,24473.58,CO,7,,,L,36,0,1000
H8CT01046,"LARSON, JOHN B",I,1,DEM,1606571.58,1382175.78,0,809553.69,CT,1,,,W,70,776299.58,0
H8CT01111,"VISCONTI, JOSEPH B",C,2,REP,15840,15816,0,10087,CT,1,,,L,27,0,1950
H2CT02112,"COURTNEY, JOSEPH D",I,1,DEM,2370579.28,1792924.4,0,1376085.69,CT,2,,,W,65,893058.09,755.85
H8CT02069,"SULLIVAN, SEAN PATRICK",C,2,REP,399209.7,395212.43,0,375853.26,CT,2,,,L,33,16955,5700
H8CT02077,"DESHEFY, GREGORY SCOTT",C,3,GRE,4407,5355,0,3255,CT,2,,,L,1,0,700
H0CT03072,"DELAURO, ROSA",I,1,DEM,1151852.53,1098934.63,0,405637.66,CT,3,,,W,74,744295,5.76
H8CT04172,"HIMES, JIM",C,1,DEM,3940033.94,3909942.23,28789.87,2957593.93,CT,4,,,W,53,411844.89,162.31
H8CT04180,"WHITNUM, LISA LEE",C,1,DEM,10100,9038,0,200,CT,4,,,,,0,0
H8CT04057,"SHAYS, CHRISTOPHER",I,2,REP,3774745.27,3828305.47,0,2708011.7,CT,4,,,L,45,953691.08,15450
H8CT04198,"ANGLE, CHRISTOPHER",C,3,LIB,1786,1786,238,1490,CT,4,,,,,0,0
H6CT05124,"MURPHY, CHRISTOPHER S MR.",I,1,DEM,3080823.92,3056646.01,0,1972380.6,CT,5,,,W,59,1024614.2,496.14
H8CT05120,"CAPPIELLO, DAVID J",C,2,REP,1357446.9,1331001.09,0,819569.22,CT,5,,,L,38,212167.33,4950
H8CT05146,"NANIA, ANTHONY JOSEPH",C,2,REP,47448,47448,0,44498,CT,5,,,,,0,0
H0DC00058,"NORTON, ELEANOR HOLMES",I,1,DEM,446783.35,380922.34,0,267814.69,DC,0,,,W,93,170425,0
H6DE00180,"HARTLEY-NAGLE, KAREN",C,1,DEM,27846.39,27787.91,3511,6608.61,DE,0,,,L,37,15100,0
H8DE00053,"NORTHINGTON, JERRY WINN",C,1,DEM,69640.42,65054.7,46613.25,22177.17,DE,0,,,,,850,0
H8DE00079,"BULLOCK, CHRISTOPHER A",C,1,DEM,11986,11986,0,7040,DE,0,,,,,0,0
H2DE00072,"CASTLE, MICHAEL N",I,2,REP,1480596.51,1808080.41,0,704479.97,DE,0,,,W,61,661090.71,3429
H6FL01077,"ROBERTS, JOSEPH BRYANT",C,1,DEM,54253.03,28782.07,0,33553.03,FL,1,,,,,0,0
H8FL01099,"BRYAN, JAMES EDWARD",C,1,DEM,18784,18358,0,2629,FL,1,,,L,29,0,6000
H2FL01100,"MILLER, JEFFERSON B.",I,2,REP,360056.33,458363.83,0,156038.56,FL,1,,,W,70,170738.75,0
H6FL00046,"BOYD, F. ALLEN JR.",I,1,DEM,1450650.02,962424.91,0,402081.72,FL,2,,,W,61,959987.98,7.07
H8FL02071,"HENDRY, EDDIE",C,2,REP,17366,18097,0,7866,FL,2,,,,,0,0
H8FL02089,"MULLIGAN, MARK",C,2,REP,33413.6,33433.6,3557.93,12754.2,FL,2,,,L,38,0,0
H2FL03056,"BROWN, CORRINE",I,1,DEM,559629.65,562427.2,0,229284.91,FL,3,,,W,0,318335,0
H8FL04069,"MCGOVERN, JAMES JOSEPH (JAY)",C,1,DEM,170559.31,159932.66,1144.4,128664.91,FL,4,,,L,34,37500,3250
H0FL04066,"CRENSHAW, ANDER HON.",I,2,REP,681607.47,613600.66,0,411955,FL,4,,,W,65,202300,0
H4FL05032,"RUSSELL, JOHN T",C,1,DEM,36219.04,37223.72,200,24576.04,FL,5,,,L,38,625,500
H8FL05116,"CASTAGNERO, CAROL",C,1,DEM,0,276,0,0,FL,5,,,,,0,0
H2FL05127,"BROWN-WAITE, VIRGINIA",I,2,REP,722180.85,563690.37,100,348069.77,FL,5,,,W,61,372299.22,196
H8FL05108,"KING, JIM",C,2,REP,59785,60305,0,54785,FL,5,,,,,0,0
H8FL06080,"CUNHA, TIMOTHY M",C,1,DEM,249756.94,249756.94,5700.8,101706.14,FL,6,,,L,39,21350,0
H8FL06056,"STEARNS, CLIFFORD B",I,2,REP,806449.2,789781.22,0,211884.83,FL,6,,,W,60,372988.62,0
H8FL07039,"MALLOY, JAMES CLYDE",C,1,DEM,30553,29670,1810,11587,FL,7,,,,,0,0
H8FL07047,"ARMITAGE, FAYE",C,1,DEM,35023,41688,0,28523,FL,7,,,L,37,0,0
H2FL08055,"MICA, JOHN L MR.",I,2,REP,1125807.06,1031917.14,0,469080.87,FL,7,,,W,62,601275,0
H6FL08163,"STUART, CHARLES",C,1,DEM,737962.3,757561.05,4600,632865.75,FL,8,,,,,41500,0
H6FL08213,"GRAYSON, ALAN MARK",C,1,DEM,3136467.21,3208028.05,0,214021.55,FL,8,,,W,52,245400,0
H8FL08052,"KROEHLER, CORBETT M",C,1,DEM,59545.07,59498.61,132,5426.11,FL,8,,,,,49.01,0
H8FL08060,"SMITH, MICHAEL JAMES",C,1,DEM,584135.32,582576.88,6900,548542.78,FL,8,,,,,26000,0
H8FL08078,"VAN, QUOC BA",C,1,DEM,14756,12304,0,11706,FL,8,,,,,0,0
H8FL08086,"FRY, JAMES ALEXANDER",C,1,DEM,25016.99,25016.99,19886.45,5080.36,FL,8,,,,,0,0
H0FL08042,"KELLER, RICHARD A.",I,2,REP,1619413.18,1774997.68,0,657998.21,FL,8,,,L,47,910155.26,14367.12
H0FL08067,"HERING, ROBERT (BOB) NELSON JR",C,2,REP,74709.9,69396.19,0,54484.9,FL,8,,,,,0,0
H6FL08247,"LONG, WILLIAM TODD",C,2,REP,300726.7,352797.16,180200,112129,FL,8,,,,,5000,0
H8FL08094,"LEWIS, GREG",C,2,REP,4800,4800,0,4800,FL,8,,,,,0,0
H6FL09096,"MITCHELL, WILLIAM D",O,1,DEM,280627.21,394762.22,0,154967.19,FL,9,,,L,35,12524.01,2000
H8FL09068,"VAN HOEK, MICHAEL KEVIN",C,1,DEM,19580.73,19563.69,15339.62,1300,FL,9,,,,,0,0
H8FL09076,"DICKS, JOHN",C,1,DEM,534889.23,534887.31,90002.94,109478.16,FL,9,,,,,8500,0
H8FL09084,"DE PALMA, ANITA",C,1,DEM,67152,67151,20,4669,FL,9,,,,,0,0
H6FL09070,"BILIRAKIS, GUS MICHAEL",I,2,REP,1494539,1542346.77,0,1100650.77,FL,9,,,W,62,347167.6,0
H8FL09092,"EMMONS, RICHARD OWINGS",C,3,TLP,38015,36082,37799,216,FL,9,,,L,0,0,0
H6FL10102,"SIMPSON, SAMM",C,1,DEM,29627.03,29918.02,650,28396.93,FL,10,,,,,0,0
H8FL10033,"LINN, MAX",C,1,DEM,586238.26,579581.91,62688.56,17275.15,FL,10,,,,,0,0
H8FL10041,"HACKWORTH, BOB",C,1,DEM,155701.51,155593.37,122.61,62601.18,FL,10,,,L,39,500,2000
H6FL06035,"YOUNG, C. W. BILL",I,2,REP,944433.76,969228.63,0,557428,FL,10,,,W,60,376534.16,0
H6FL11126,"CASTOR, KATHY",I,1,DEM,631098.72,662371.77,0,321860.17,FL,11,,,W,70,300993.72,0
H6FL11175,"ADAMS, EDDIE JR",O,2,REP,57642.46,57654.73,2391.01,46105.8,FL,11,,,L,29,0,0
H8FL12054,"TUDOR, DOUGLAS DAVID",C,1,DEM,129299.93,125462.21,0,86757.43,FL,12,,,L,41,17542.5,0
H0FL12051,"PUTNAM, ADAM HUGHES",I,2,REP,1843692.41,2054576.72,0,847883.73,FL,12,,,W,58,967884.3,500
H4FL13069,"JENNINGS, CHRISTINE",O,1,DEM,2242099.06,2211127.16,16835.93,1408426.47,FL,13,,,L,37,451093.92,5281.26
H6FL13148,"BUCHANAN, VERNON",I,2,REP,4434209.35,4345558.89,760314.25,2305785.03,FL,13,,,W,55,630572.96,5098
H2FL13139,"SCHNEIDER, JAN",O,3,NPA,30658.91,50214.37,497.33,17625,FL,13,,,L,5,0,0
H8FL13128,"BALDAUF, DON",C,3,NPA,9020,9009.34,90,400,FL,13,,,L,1,0,0
H4FL14091,"NEELD, ROBERT M. JR.",C,1,DEM,15781,15255.26,10000,4731,FL,14,,,L,24,0,0
H8FL14134,"BYRNES, LAWRENCE WILLIAM",C,1,DEM,72319.03,72319.03,888.75,47411.78,FL,14,,,,,0,0
H4FL14059,"MACK, CONNIE",I,2,REP,1307192.82,1008112.95,0,978676.22,FL,14,,,W,59,310073.3,98
H8FL14142,"GEORGE, JEFFREY",C,3,NPA,20328.83,20328.83,12083.83,8245,FL,14,,,L,1,0,0
H8FL15040,"RANCATORE, PAUL",O,1,DEM,79592.44,79592.44,418.9,41751.99,FL,15,,,,,17409.6,0
H8FL15057,"BLYTHE, STEPHEN LEE",O,1,DEM,113375.49,113375.49,5000,86583.01,FL,15,,,L,41,5500,1500
H8FL15081,"HIGGS, NANCY NOEL",O,1,DEM,8006,8540,1200,6806,FL,15,,,,,0,0
H4FL15114,"WELDON, DAVID J DR. JR.",I,2,REP,329546.8,597506.01,0,196824,FL,15,,,,,103673.65,0
H8FL15065,"BERGMAN, ALAN",O,2,REP,23798,23797,0,2580,FL,15,,,,,0,0
H8FL15107,"POSEY, BILL",O,2,REP,944894.19,909260.91,0,590454.19,FL,15,,,W,53,348800,4500
H8FL15115,"LEHOULLIER, KEVIN",O,2,REP,15492,20462.8,4110,0,FL,15,,,,,0,0
H8FL15099,"ZILAITIS, FRANK",O,3,NNE,38693,38694,25058,13401,FL,15,,,L,3,233,0
H8FL15123,"LOWING, TREVOR JAMES",O,3,NPA,7100,7100,0,100,FL,15,,,L,0,0,0
H6FL16059,"MAHONEY, TIM",I,1,DEM,3069431.96,3116459.75,14962.02,1816473.55,FL,16,,,L,39,1182734.95,1282.65
H4FL16096,"HARRELL, GAYLE",C,2,REP,772150.56,769255.74,650.45,652200.2,FL,16,,,,,88200,0
H8FL16014,"VALECHE, HAL",C,2,REP,1312693.29,1312692.88,0,572945.97,FL,16,,,,,11520,100
H8FL16022,"ROONEY, TOM",C,2,REP,1837391.94,1819265.87,0,1161815.56,FL,16,,,W,60,264730.08,18050
H2FL17056,"MEEK, KENRICK B",I,1,DEM,1552018.23,1311333.27,0,544200.93,FL,17,,,W,0,991651.73,107.68
H8FL17012,"NEIRA, FERNANDO STEVEN",C,3,JCN,81110,10110,410,9700,FL,17,,,,,0,0
H8FL00034,"TADDEO, ANNETTE",C,1,DEM,1177019.12,1177006.26,100,575085,FL,18,,,L,42,193927.47,5100
H0FL18025,"ROS-LEHTINEN, ILEANA",I,2,REP,1834655.62,2838982.04,0,1275994,FL,18,,,W,57,475769.52,2050
H6FL19038,"WEXLER, ROBERT",I,1,DEM,2908102.27,2372551.33,0,2283540.03,FL,19,,,W,66,547756.24,11.68
H6FL19046,"GRABER, BENJAMIN",C,1,DEM,425788.08,425788.08,0,34509.08,FL,19,,,L,6,1000,0
H8FL19042,"LYNCH, EDWARD J",C,2,REP,136707.14,61352.8,0,56020,FL,19,,,L,27,0,0
H4FL20023,"SCHULTZ, DEBBIE WASSERMAN",I,1,DEM,1721755.49,1475441.14,0,730960.89,FL,20,,,W,77,922796.99,278.41
H8FL22046,"THOMAS, MIKE",C,2,REP,3460,3460,167,3300,FL,20,,,,,0,0
H4FL20031,"HOSTETTER, MARGARET",C,3,NPA,8784,8622.52,100,250,FL,20,,,L,22,0,0
H8FL21030,"MARTINEZ, RAUL L",C,1,DEM,1893440.35,1881111.58,0,1606044.35,FL,21,,,L,42,268600,2150
H2FL19037,"DIAZ-BALART, LINCOLN",I,2,REP,2284226.09,3390483.6,0,1080000.4,FL,21,,,W,57,727279.76,11640
H6FL22040,"KLEIN, RON",I,1,DEM,3955507.98,2372300.97,0,2674665.56,FL,22,,,W,54,1200835.48,1860.78
H8FL22053,"RENNEISEN, PAUL FRANCIS",C,1,DEM,61978.83,61029.13,37069.33,19907.37,FL,22,,,,,5000,0
H0FL12010,"SHAW, E CLAY JR",C,2,REP,62913.19,102491.08,0,0,FL,22,,,,,1000,0
H8FL22020,"FLAGG, MARC",C,2,REP,64132.65,64132.65,29972.53,27017.08,FL,22,,,,,500,0
H8FL22038,"WEST, ALLEN B",C,2,REP,584982.46,555548.1,0,562204.71,FL,22,,,L,45,21850,623.75
H8FL00026,"BLASS, PIOTR DR",C,3,NNE,0,0,0,0,FL,22,,,,,0,0
H2FL23021,"HASTINGS, ALCEE L",I,1,DEM,820462.24,671966.83,0,323273.76,FL,23,,,W,82,466416.93,28620.88
H8FL23028,"SANCHEZ, RAY TORRES",C,1,DEM,24046,24122,9376,14670,FL,23,,,,,0,0
H4FL23050,"THORPE, MARION DENNIS JR DR",C,2,REP,51636.4,50975.86,0,29227.63,FL,23,,,L,17,1250,150
H6FL24020,"CURTIS, CLINT",C,1,DEM,75967.88,97132.61,0,65636.88,FL,24,,,,,10000,0
H8FL24018,"BHOLA, GAURAV ''GARV''",C,1,DEM,6725,390,0,6725,FL,24,,,L,1,0,0
H8FL24026,"KOSMAS, SUZANNE",C,1,DEM,2108186.79,2083813.42,0,1498061.78,FL,24,,,W,57,593326.04,11584.15
H2FL00250,"FEENEY, TOM",I,2,REP,2157270.1,2002973.46,0,920146.09,FL,24,,,L,41,1184133.73,13000
H8FL24042,"DAVIS, JASON PAUL",C,2,REP,12369,13036,1320,1047,FL,24,,,,,0,0
H8FL25015,"GARCIA, JOE",C,1,DEM,1788038.26,1787837.59,0,1444654.26,FL,25,,,L,47,324474,5000
H2FL25018,"DIAZ-BALART, MARIO",I,2,REP,1982915.58,2583104.25,0,755815.72,FL,25,,,W,52,780008.94,14627
H8GA01022,"GILLESPIE, BILL",C,1,DEM,136941.48,136154.04,0,94801.15,GA,1,,,L,33,20550,2450
H2GA01157,"KINGSTON, JOHN HEDDENS",I,2,REP,968552.11,873389.48,0,509374.56,GA,1,,,W,66,404523.51,1500
H2GA02031,"BISHOP, SANFORD D JR.",I,1,DEM,1062315.69,1034544.41,0,404028,GA,2,,,W,68,641543.49,5.23
H8GA02053,"FERRELL, LEE ROY II",C,2,REP,9181,545,9804,92,GA,2,,,L,31,0,9
H8GA03028,"CAMP, STEPHEN ANDREW",C,1,DEM,56248.36,54857.35,0,49496.39,GA,3,,,L,34,2000,500
H4GA08067,"WESTMORELAND, LYNN A.",I,2,REP,762005.81,920972.79,0,400794,GA,3,,,W,65,359110.84,0
H6GA04129,"JOHNSON, HENRY C ""HANK"" JR",I,1,DEM,380350.32,381105.17,0,126573.1,GA,4,,,W,100,245493.46,0
H2GA05075,"THOMAS, MABLE ABLE",C,1,DEM,21675,26875,10201,11474,GA,5,,,,,0,0
H6GA05217,"LEWIS, JOHN MR.",I,1,DEM,1267600.73,1195116.63,0,398463.93,GA,5,,,W,100,824609.92,55.2
H8GA05080,"HUTCHINS, MARKEL",C,1,DEM,11426,10715,0,11426,GA,5,,,,,0,0
H8GA06161,"JONES, WILLIAM MICHAEL",C,1,DEM,642646.78,640886.52,501000,89446.78,GA,6,,,L,31,50600,1600
H4GA06087,"PRICE, THOMAS EDMUNDS",I,2,REP,1622325.52,1607721.48,0,794562.33,GA,6,,,W,68,795263.41,98
H8GA06153,"BOYCE, MICHAEL HART",C,2,REP,40927.81,41696.04,27174.55,13519,GA,6,,,,,0,0
H8GA07136,"HECKMAN, DOUGLAS SCOTT",C,1,DEM,174473.02,174165.02,0,77823.02,GA,7,,,L,37,16650,0
H0GA04023,"LINDER, JOHN",I,2,REP,581981.99,375545.66,0,307272.29,GA,7,,,W,62,220150,394
H0GA08032,"MARSHALL, JIM",I,1,DEM,1816867.44,1736545.88,0,746008.57,GA,8,,,W,57,962725.98,4504.69
H8GA08050,"NOWAK, ROBERT H",C,1,DEM,20120,17399.04,9000,11120,GA,8,,,,,0,0
H8GA08043,"GODDARD, RICHARD NEIL",C,2,REP,1201391.97,1192309.39,15441.61,738756.6,GA,8,,,L,42,298965.51,13875
H8GA09041,"SCOTT, JEFF",C,1,DEM,23708,23708,0,20601,GA,9,,,L,24,0,3100
H2GA09036,"DEAL, NATHAN",I,2,REP,912801,898878.62,0,220777,GA,9,,,W,75,600550,350
H6GA10142,"HOLLEY, RICHARD TERRY",C,1,DEM,8402,9544,0,109,GA,10,,,,,0,0
H8GA07128,"MARLOW, JAMES B JR",C,1,DEM,288938.32,240861.74,0,219328.21,GA,10,L,,,,49410.11,200
H8GA10023,"FREEMAN, MARION DENISE SPENCER",C,1,DEM,5593,6266,0,5593,GA,10,L,,,,0,0
H8GA10098,"PASCHALL, EVITA A",C,1,DEM,30584,24216,1000,25049,GA,10,L,,,,0,0
H8GA10106,"SAXON, WILLIAM MARVIN ""BOBBY""",C,1,DEM,135640.55,128896.23,16.63,112203.81,GA,10,L,,L,39,7750,3500
H8GA10015,"MYERS, MARK",C,2,REP,100600,100599,0,500,GA,10,L,,,,0,0
H8GA10031,"WHITEHEAD, JAMES LESLIE SR",C,2,REP,1005313.35,1003935.92,0,635009.01,GA,10,L,,,,288404.34,0
H8GA10049,"BROUN, PAUL COLLINS",I,2,REP,1897820.61,1865507.8,0,1178109.12,GA,10,W,,W,60,322623.9,6150
H8GA10056,"GREENE, WILLIAM LAWRENCE",C,2,REP,151014.03,144878.42,0,104011.76,GA,10,L,,,,25000,0
H8GA10064,"PULLIAM, WILLIAM NATHAN",C,2,REP,31395,28906,0,22995,GA,10,L,,,,2500,0
H8GA10114,"FLEMING, BARRY",C,2,REP,952477.81,952477.81,0,751202.86,GA,10,,,,,200850,0
H8GA04075,"SENDELBACH, JIM (JAMES) DR",C,3,LIB,6581,4950,500,2581,GA,10,,,,,0,0
H2GA11149,"GINGREY, J. PHILLIP",I,2,REP,1630867.8,1242892.07,0,1154223.5,GA,11,,,W,68,412188.98,98
H4GA12010,"BARROW, JOHN J",I,1,DEM,2299747.01,2502788.32,0,931057.97,GA,12,,,W,65,1294657.97,1213.97
H8GA12037,"THOMAS, REGINA D",C,1,DEM,100933.55,89865.07,0,81067.17,GA,12,,,,,0,0
H0GA01011,"EDENFIELD, RODNEY CHRISTOPHER",C,2,REP,13786,13485.7,0,13786,GA,12,,,,,0,0
H8GA12011,"STONE, JOHN ERWIN II",C,2,REP,370715.45,365143.49,1,283870.56,GA,12,,,L,34,44925.88,6500
H8GA12029,"MCKINNEY, RAYMOND LOUIS",C,2,REP,96512.35,96512.35,0,18766,GA,12,,,,,0,0
H8GA12045,"CRYSTAL, ANTHONY BENNETT GARRISON",C,2,REP,15995.26,15995.26,1500,14495.26,GA,12,,,,,0,0
H2GA13012,"SCOTT, DAVID ALBERT",I,1,DEM,1435971.97,1433440.7,0,245136,GA,13,,,W,68,1165429.14,0
H2GA13020,"JAMES, DONZELLA J",C,1,DEM,15562,15571,0,1336,GA,13,,,,,2300,0
H6GA13013,"HONEYCUTT, DEBORAH TRAVIS T",C,2,REP,5280376.4,5204677.44,500,5238102.09,GA,13,,,L,31,5500,0
H2GU00033,"BORDALLO, MADELEINE Z MS",I,1,DEM,262275,152541.39,0,216175,GU,0,,,W,0,45850,0
H6HI01121,"ABERCROMBIE, NEIL",I,1,DEM,1444075.45,1005224.37,0,689437.68,HI,1,,,W,77,688355,77.46
H6HI02251,"HIRONO, MAZIE MRS.",I,1,DEM,1240406.12,970824.48,0,745729.18,HI,2,,,W,76,476500,351.74
H6IA01098,"BRALEY, BRUCE L",I,1,DEM,1150972.67,979340.28,0,592241.49,IA,1,,,W,64,543275,10568.29
H8IA01086,"HARTSUCH, DAVID L",C,2,REP,55224.53,54607.64,0,43652.3,IA,1,,,L,35,5036.32,1950
H6IA02146,"LOEBSACK, DAVID WAYNE",I,1,DEM,887188.13,812882.83,0,320807.91,IA,2,,,W,57,544574.88,1000
H8IA02035,"HARDER, MERLIN LEE",C,2,REP,27751,27587,250,17410,IA,2,,,,,0,0
H8IA02043,"MILLER-MEEKS, MARIANNETTE JANE",C,2,REP,371699.05,367695.91,35015.81,259661.58,IA,2,,,L,38,49194.66,2500
H8IA02050,"TEAHEN, PETER R",C,2,REP,117575.11,117575.11,0,50241.21,IA,2,,,,,2000,0
H8IA02068,"WHITE, BRIAN ALAN",C,3,IND,6883,6882,0,6883,IA,2,,,L,1,0,0
H6IA03144,"BOSWELL, LEONARD L.",I,1,DEM,1537396.03,1547572.33,0,499524.04,IA,3,,,W,56,1022669.93,1708.78
H8IA03074,"FALLON, ED",C,1,DEM,325795.47,325646.82,175,315581.62,IA,3,,,,,0,0
H8IA03082,"SCHMETT, KIM",C,2,REP,157302.5,155896.9,0,118600.55,IA,3,,,L,42,38451.45,250
H6IA04126,"SPENCER, SELDEN E",C,1,DEM,154076.99,149922.42,6965,134294.76,IA,4,,,,,3000,1000
H8IA04049,"MEYER, KURTIS LOREN",C,1,DEM,176026.5,175584.33,100000,46686,IA,4,,,,,250,0
H8IA04056,"GREENWALD, REBECCA",C,1,DEM,635582.73,634016.5,20259.39,459096.35,IA,4,,,L,39,126100,24640
H8IA04072,"MISKELL, KEVIN JAMES",C,1,DEM,9090,7513,4000,5090,IA,4,,,,,0,0
H4IA05102,"LATHAM, THOMAS P.",I,2,REP,1573143.03,1627659.41,0,697151.16,IA,4,,,W,60,824591.46,6471
H6IA05115,"CHAMBERS, ROBERT L. MR.",C,1,DEM,5525.25,5550.49,1649.3,3775.95,IA,5,,,,,0,100
H8IA05053,"HUBLER, ROB LEWIS",C,1,DEM,298631.01,290096.34,2626,190642.61,IA,5,,,L,37,59610,2000
H2IA05072,"KING, STEVE MR.",I,2,REP,1023907.16,873234.78,0,668097.11,IA,5,,,W,59,350240.95,4875
H6IA05123,"NIELSEN, ROY",C,3,IND,1500,2527.2,0,0,IA,5,,,,,0,0
H6ID01185,"GRANT, LARRY L",O,1,DEM,139155.03,150598.71,21020.21,70402.97,ID,1,,,,,9400.94,0
H8ID01074,"LEWIS, RAND C",C,1,DEM,49242,49241,205,2034,ID,1,,,,,0,0
H8ID01090,"MINNICK, WALTER CLIFFORD",C,1,DEM,2656360.15,2649957.54,645710.14,1222778.81,ID,1,,,W,50,422804.64,2615.56
H6ID01177,"SALI, WILLIAM T",I,2,REP,1178123.01,1168542.52,0,480753.34,ID,1,,,L,49,679869.18,10706
H8ID01082,"SALISBURY, MATTHEW",C,2,REP,71884.62,71847.13,0,69589.39,ID,1,,,,,0,0
H8ID02106,"HOLMES, DEBORAH",C,1,DEM,16766.48,16766.48,0,13166.39,ID,2,,,L,28,550,0
H8ID02064,"SIMPSON, MICHAEL K",I,2,REP,707483.67,649434.42,0,287183.67,ID,2,,,W,71,420300,0
H2IL01042,"RUSH, BOBBY LEE",I,1,DEM,431209.94,435965.79,0,164655,IL,1,,,W,85,266543,11.94
H8IL01098,"MEMBERS, ANTOINE",C,2,REP,469471.68,422268.49,0,465471.68,IL,1,,,L,14,4000,0
H6IL02124,"JACKSON, JESSE L JR",I,1,DEM,1189930.76,1673973.32,150,705806.94,IL,2,,,W,89,480651,0
H4IL03077,"LIPINSKI, DANIEL WILLIAM",I,1,DEM,707826.25,553033.67,0,311241.6,IL,3,,,W,73,393983.27,0
H8IL03052,"PERA, MARK",C,1,DEM,770706.47,770706.56,167.89,393207.11,IL,3,,,,,21503.75,0
