id,"last, first",inc,pcode,party,totrec,totdis,candcont,indcont,abbr,dist,spec,runoff,gewin,geper,otherpolcom,partycont
H2CA42023,"HUNTER, DUNCAN",I,2,REP,1063232.68,1042932.65,0,570603,CA,52,,W,W,65,488650,735
H0CA49055,"DAVIS, SUSAN A",I,1,DEM,343920.06,430952.12,0,184128.78,CA,53,,W,W,66,149375,0
H6CA48229,"HOLT, DELECIA ANN",O,2,REP,26051,26051,26000,51,CA,53,L,,,,0,0
H6CA53021,"WOODRUM, JOHN ALLEN",C,2,REP,92828.21,90142.13,51568.1,30731.51,CA,53,,W,L,30,1250,0
H6CO01141,"DEGETTE, DIANA L",I,1,DEM,635212.86,642409.68,0,279390.23,CO,1,,W,W,79,343556.43,0
H8CO02087,"UDALL, MARK",I,1,DEM,1512871.13,932192.72,0,1001738.68,CO,2,,W,W,66,484491.61,971.23
H6CO02123,"MANCUSO, RICHARD ANTHONY",C,2,REP,15150,14748,0,14900,CO,2,,W,L,30,0,0
H4CO03167,"SALAZAR, JOHN T",I,1,DEM,2028070.12,2033674.64,0,971274.32,CO,3,,W,W,61,1037272.09,1354.25
H4CO03126,"WALCHER, GREGORY EDWARD",C,2,REP,13441.66,50303.61,388.66,81,CO,3,,,,,0,0
H6CO03139,"TIPTON, SCOTT RANDALL",C,2,REP,821306.04,819320.54,37169.76,536472.56,CO,3,,W,L,36,117350,7870
H6CO03147,"SARGENT, BERT L",C,3,LIB,1829.41,1754.41,0,1829.41,CO,3,,,L,1,0,0
H6CO04145,"PACCIONE, ANGELA VERONICA",C,1,DEM,1977181.22,1951183.51,0,1547840.36,CO,4,,W,L,42,422212.06,1738.86
H2CO04045,"MUSGRAVE, MARILYN N",I,2,REP,3160564.74,3212148.45,0,2098593.92,CO,4,,W,W,45,1004124.94,10893
H6CO04152,"EIDSNESS, FREDERIC ARNOLD",C,3,REF,26983,31808,9940,17043,CO,4,,,L,11,9940,0
H6CO05126,"FAWCETT, JAY",O,1,DEM,681374.32,669124.86,0,478598.07,CO,5,,W,L,40,121888.02,2159.39
H6CO05076,"HEFLEY, JOEL",I,2,REP,20381.33,69142.97,0,2050,CO,5,,,,,10500,0
H6CO05134,"ANDERSON, JOHN WESLEY",O,2,REP,39697,43425.4,0,37197,CO,5,,L,,,2500,0
H6CO05142,"CRANK, JEFFREY G",O,2,REP,425959.12,420590.53,1577.46,321565.59,CO,5,,L,,,40875,0
H6CO05159,"LAMBORN, DOUGLAS L",O,2,REP,1026183.72,997976.31,0,569529.57,CO,5,,W,W,59,356654.15,0
H6CO05167,"RIVERA, LIONEL ROLANDO",O,2,REP,271719.43,271665.1,0,223174.79,CO,5,,L,,,0,0
H6CO05175,"BREMER, DUNCAN",O,2,REP,354213.75,354213.75,1000,102173.86,CO,5,,L,,,0,0
H6CO05191,"RAYBURN, BENTLEY BROOKS",O,2,REP,268272.87,268291.87,2100,140691.46,CO,5,,L,,,250,0
H6CO06033,"WINTER, WILLIAM (BILL) GARDNER",C,1,DEM,807013.7,806523.21,434.99,650361.37,CO,6,,W,L,39,140810,1523.5
H6CO06041,"BOTERO, JUAN BAUTISTA",C,2,REP,13735,13753,0,11235,CO,6,,,L,0,0,0
H8CO06054,"TANCREDO, THOMAS GERARD",I,2,REP,1781979.56,1754239.74,0,1694321.09,CO,6,,W,W,58,61985.09,2908.85
H4CO06061,"CONTI, JOANNA",O,1,DEM,57335.63,81600.66,0,44850,CO,7,,,,,0,0
H6CO07023,"PERLMUTTER, EDWIN",O,1,DEM,2996176.15,2945175.02,6000,2112654.2,CO,7,,W,W,54,808633.6,1221.08
H6CO07031,"LAMM, PEGGY",O,1,DEM,812898.34,803235.23,0,796812.6,CO,7,,L,,,13800.02,615
H6CO07049,"RUBENSTEIN, HERBERT RAY",O,1,DEM,203809.58,203793.46,0,71462,CO,7,,L,,,0,0
H2CO07055,"ODONNELL, RICK",O,2,REP,2818136.36,2771918,0,1946222.7,CO,7,,W,L,42,661882.79,25000
H2CO07063,"BEAUPREZ, ROBERT LOUIS",I,2,REP,641322.59,656259.24,0,312286.37,CO,7,,,,,319855.45,930.88
H6CO07056,"PASCHALL, MARK",O,2,REP,28240,28240,0,28240,CO,7,,,,,0,0
H8CT01046,"LARSON, JOHN B",I,1,DEM,983930.39,953975.5,0,406065.54,CT,1,,,W,74,568675,17.42
H2CT02112,"COURTNEY, JOE",C,1,DEM,2457910.65,2410311.74,4887.06,1821554.7,CT,2,,,W,50,617461.83,1595.03
H0CT02124,"SIMMONS, ROB",I,2,REP,3112881.43,3177699.15,0,1278533.12,CT,2,,,L,49,1468493.23,115875
H0CT03072,"DELAURO, ROSA",I,1,DEM,819474.14,860826.69,0,346335.6,CT,3,,,W,76,471435,141.97
H4CT04098,"FARRELL, DIANE GOSS",C,1,DEM,3044913.39,2963248.6,0,2492595.9,CT,4,,,L,47,530428.05,0
H8CT04057,"SHAYS, CHRISTOPHER",I,2,REP,3827220.86,3804192.23,0,2640747.86,CT,4,,,W,50,1078341.35,14805.15
H6CT04101,"MAYMIN, PHILIP",C,3,LIB,40968.76,41068.01,8452,27160.11,CT,4,,,L,1,4888.82,250
H6CT05116,"VANCE, J PAUL JR",C,1,DEM,30439.84,29930.37,0,29560,CT,5,,,,,70,0
H6CT05124,"MURPHY, CHRISTOPHER SCOTT",C,1,DEM,2536957.61,2486255,100,1954305.39,CT,5,,,W,56,568656,1928.58
H2CT06014,"JOHNSON, NANCY L.",I,2,REP,4055870.98,5095850.08,0,1745052.4,CT,5,,,L,43,2211883.26,16094
H6CT05132,"DAVIS, WILLIAM C (BILL C DAVIS)",C,3,GRE,2072.39,2072.39,0,2072.39,CT,5,,,,,0,0
H0DC00058,"NORTON, ELEANOR HOLMES",I,1,DEM,376900,365431.58,0,193495,DC,0,,W,W,0,183325,0
H6DC00154,"MISCUK, ANDY",C,1,DEM,29528.24,25771.33,35.39,24671.75,DC,0,,L,,,0,0
H6DC00147,"PERSLEY, ERRAN",C,2,REP,6115,6497.12,0,6115,DC,0,,,,,0,0
H6DE00172,"SPIVACK, DENNIS",C,1,DEM,388919.19,386892.86,0,180213.07,DE,0,,W,L,100,75225,2893.5
H6DE01063,"BERG, MICHAEL S",C,3,GRE,37772.87,37972.44,50,35679.27,DE,0,,,L,3,0,0
H2DE00072,"CASTLE, MICHAEL N",I,2,REP,1267045.94,1112719.99,0,666242.86,DE,1,,W,W,96,497265.73,5050.59
H6FL01077,"ROBERTS, JOSEPH BRYANT",C,1,DEM,58347.08,47783.49,0,43747.08,FL,1,,W,L,31,5000,0
H2FL01100,"MILLER, JEFFERSON B.",I,2,REP,329211.9,322731.74,0,207278.71,FL,1,,W,W,68,120718.96,1146.15
H6FL00046,"BOYD, F ALLEN JR",I,1,DEM,1042497.27,615789.74,0,334021.05,FL,2,,W,W,0,675566.82,65.46
H2FL03056,"BROWN, CORRINE",I,1,DEM,491300,476779.94,0,197599,FL,3,,W,W,0,286435,0
H6FL04071,"HARMS, ROBERT J",C,1,DEM,42797,42727,0,7541,FL,4,,W,L,30,0,100
H0FL04066,"CRENSHAW, ANDER M HON",I,2,REP,1221906.14,1200198.19,0,453657,FL,4,,W,W,69,217975.58,5444.98
H4FL05032,"RUSSELL, JOHN T",C,1,DEM,90230.9,88707.49,33795.2,41790.93,FL,5,,W,L,40,12387.04,500
H4FL05040,"PENBERTHY, RICHARD J",C,1,DEM,73132.67,73232.67,6500,28532.67,FL,5,,L,,,11000,0
H2FL05127,"BROWN-WAITE, VIRGINIA",I,2,REP,794363,784894.17,0,320426.4,FL,5,,W,W,59,456991,49
H2FL06091,"BRUDERLY, DAVID E",C,1,DEM,139023.03,139248.19,10,117363.03,FL,6,,W,L,40,10650,0
H8FL06056,"STEARNS, CLIFFORD B",I,2,REP,835498.21,455536.53,0,171874.62,FL,6,,W,W,59,506697.9,21.65
H6FL07090,"CHAGNON, JOHN F",C,1,DEM,21056,11282,0,300,FL,7,,W,L,36,50,0
H2FL08055,"MICA, JOHN L MR.",I,2,REP,794271.69,665791.08,0,400969.25,FL,7,,W,W,63,359088.95,296
H4FL08069,"MURRAY, STEPHEN THOMAS",C,1,DEM,10000,10822.56,0,0,FL,8,,,,,0,0
H6FL08163,"STUART, CHARLES SAMUEL",C,1,DEM,1040164.98,998275.95,4200,812692.05,FL,8,,W,L,45,168303.05,0
H6FL08171,"HARTAGE, HOMER L",C,1,DEM,179792.19,182958.26,1963.99,153481.99,FL,8,,L,,,9775,6650
H6FL08213,"GRAYSON, ALAN MARK",C,1,DEM,730148.53,727586.56,325000,42085.3,FL,8,,L,,,8000,0
H0FL08042,"KELLER, RICHARD A",I,2,REP,1285101.83,1691413.17,0,624474.68,FL,8,,W,W,52,601397.05,1564.91
H6FL08189,"DORAN, ELIZABETH A",C,2,REP,45349,45348,2300,37049,FL,8,,L,,,0,0
H6FL08197,"HILL, CLAY OLIVER",C,3,IND,0,0,0,0,FL,8,,,L,0,0,0
H6FL08205,"HOAGLUND, WESLEY ALAN",C,3,UNK,12686,12742,9500,3186,FL,8,,,L,1,0,0
H6FL09088,"RUBLEE, GREGORY NEIL",O,1,DEM,79916.66,79916.66,1318.2,36082,FL,9,,,,,2500,0
H6FL09096,"MITCHELL, WILLIAM DAVID",O,1,DEM,275903.57,152374.39,2110,73729.65,FL,9,,,,,0,0
H6FL09138,"BUSANSKY, PHYLLIS H",O,1,DEM,1424358.79,1419419.1,5946.91,1010372.66,FL,9,,W,L,44,347814.47,21309.52
H2FL09012,"BILIRAKIS, MICHAEL",I,2,REP,3964.37,291151.05,0,832,FL,9,,,L,0,1003,0
H6FL09070,"BILIRAKIS, GUS MICHAEL",O,2,REP,2656751.76,2574360.88,7500,1974943.57,FL,9,,W,W,55,609784.15,10000
H6FL09104,"LANGHEIER, DAVID D",O,2,REP,201824.25,199973.73,111631.55,89700,FL,9,,L,,,0,0
H6FL09120,"LYNCH, DAVID LEE",O,3,NNE,195,185,195,0,FL,9,,,,,0,0
H6FL10102,"SIMPSON, SAMM",C,1,DEM,40246.95,39747.31,500,31387.95,FL,10,,W,L,34,3500,0
H6FL06035,"YOUNG, C. W. BILL",I,2,REP,635228.91,506476.87,0,311071.94,FL,10,,W,W,65,317350,0
H6FL00087,"DAVIS, JAMES OSCAR III",I,1,DEM,10476.09,141578.36,0,100,FL,11,,,,,6526.57,0
H6FL11100,"MILLER, LESLEY JAMES JR",O,1,DEM,428820.91,428820.91,0,342688.84,FL,11,,L,,,63025,22000
H6FL11118,"FARRELL, SCOTT T",O,1,DEM,224765.4,219639.85,8005.53,180950.97,FL,11,,L,,,4000,0
H6FL11126,"CASTOR, KATHY",O,1,DEM,1373278.59,1221830.64,4200,998060.17,FL,11,,W,W,69,343235,0
H6FL11142,"STEINBERG, MICHAEL A",O,1,DEM,46955.77,46955.77,34961.74,11990,FL,11,,L,,,0,0
H6FL11159,"FOX, ALBERT A JR",O,1,DEM,301481.39,294215.95,33425,256176,FL,11,,L,,,10350,0
H6FL11167,"GREENWALD, JAMES C",O,2,REP,3656.31,3471.19,200,2755.06,FL,11,,,L,0,0,0
H6FL11175,"ADAMS, EDDIE JR",O,2,REP,28005.44,27993.17,270.44,9135,FL,11,,W,L,30,2000,2500
H6FL11183,"MASSARO, MIKE",O,2,REP,7916.26,7913.48,2516.26,5300,FL,11,,,,,100,0
H0FL12051,"PUTNAM, ADAM H",I,2,REP,1078381.78,991105.94,0,540472.31,FL,12,,W,W,69,532192.89,0
H6FL12157,"VISCUSI, JOSEPH A",C,3,NPA,37273.02,36936.21,0,17273.02,FL,12,,,L,19,0,0
H6FL12165,"BOWLIN, EDWARD W",C,3,NPA,14827,14833,6500,8330,FL,12,,,L,11,0,0
H2FL13139,"SCHNEIDER, JAN",O,1,DEM,206768.75,217044.9,8276.31,120859.54,FL,13,,L,,,250,0
H4FL13069,"JENNINGS, CHRISTINE L",O,1,DEM,3446087.66,3201624.46,10993.88,2134330.77,FL,13,,W,L,49,818039.9,15370.61
H6FL13130,"LA FEVERS, MICHAEL S",O,1,DEM,64209.42,61051.16,300,13035,FL,13,,,,,0,0
H6FL13114,"HUDSON, GEORGE T",O,2,REP,1600715.36,1592895.56,0,1272949.85,FL,13,,L,,,46300,0
H6FL13122,"DETERT, NANCY C",O,2,REP,276612.03,276612.03,0,137619.63,FL,13,,L,,,41907.9,0
H6FL13148,"BUCHANAN, VERNON",O,2,REP,8123191.4,8112757.89,4450000,2227218.87,FL,13,,W,W,50,343541.6,0
H6FL13155,"CLARKE, DONNA",O,2,REP,113524.96,112084.23,38000,19200,FL,13,,L,,,5750,0
H6FL13171,"FLANAGAN, MARK GREGORY",O,2,REP,159471,159471,0,48471,FL,13,,L,L,0,0,0
H6FL13163,"BOYLE, COLIN",O,3,IND,908,907,120,788,FL,13,,,,,0,0
H4FL14091,"NEELD, ROBERT M. JR.",C,1,DEM,43085,41316.15,9500,21585,FL,14,,W,L,35,0,500
H4FL14059,"MACK, CONNIE",I,2,REP,1149299.4,973085.63,0,820318.68,FL,14,,W,W,64,328362.5,0
H6FL15135,"BOWMAN, BOB DR",C,1,DEM,119157.78,115382.29,0,116122.78,FL,15,,W,L,43,1650,500
H4FL15114,"WELDON, DAVID JOSEPH",I,2,REP,791688.01,925953.57,0,490571.33,FL,15,,W,W,56,271061.9,100
H6FL16059,"MAHONEY, TIM",C,1,DEM,2838538.61,2783049.62,21600,1561989.5,FL,16,,W,W,49,567090,1025
H6FL16067,"LUTRIN, DAVID LEE",C,1,DEM,5781,5732,474,5307,FL,16,,,,,0,0
H4FL16021,"FOLEY, MARK",I,2,REP,1657684.01,2178203.69,0,890676.82,FL,16,,W,L,0,645142.11,132.42
H4FL16104,"NEGRON, JOE",C,2,REP,872199.98,814564.02,0,542325.85,FL,16,,,L,47,274874.13,15000
H2FL17056,"MEEK, KENDRICK B",I,1,DEM,1008010.74,976663.12,0,575292.83,FL,17,,W,W,0,428299,124.27
H6FL17032,"NEREE, DUFIRSTSON",C,1,DEM,128684.99,128498.66,66112.99,38465,FL,17,,L,,,0,0
H4FL18027,"PATLAK, DAVID ""BIG DAVE""",C,1,DEM,77064.35,76039.55,558.2,64257.61,FL,18,,W,L,37,3000,0
H0FL18025,"ROS-LEHTINEN, ILEANA",I,2,REP,1190336.36,1439449.03,0,793298.88,FL,18,,W,W,62,325503.27,1114.65
H6FL19038,"WEXLER, ROBERT",I,1,DEM,789952.32,793910.04,0,482704.04,FL,19,,W,W,0,240077.59,44.09
H2FL16041,"DEUTSCH, PETER R",I,1,DEM,13124.23,16775.5,0,0,FL,20,,,,,0,0
H4FL20023,"SCHULTZ, DEBBIE WASSERMAN",I,1,DEM,1036929.44,828664.53,0,485954.7,FL,20,,W,W,0,533940.43,71.19
H4FL21047,"GONZALEZ-SOLDEVILLA, FRANCISCO JOSE",C,1,DEM,16430,16598,0,15502,FL,21,,W,L,40,3000,0
H2FL19037,"DIAZ-BALART, LINCOLN",I,2,REP,839877.73,830177.13,0,520760.71,FL,21,,W,W,59,271545.88,2997.53
H6FL22032,"GLASSIE, JOHN BERNARD",C,1,DEM,1487,213,1373,114,FL,22,,,,,0,0
H6FL22040,"KLEIN, RON",C,1,DEM,4186913.1,4185925.45,0,3468072.1,FL,22,,W,W,50,666764.3,3765.01
H6FL22057,"WATSON, ROBERT DR.",C,1,DEM,36834.45,36834.45,317.28,36517.17,FL,22,,,,,0,0
H0FL12010,"SHAW, E CLAY JR",I,2,REP,4707681.47,5226167.36,0,2701785.97,FL,22,,W,L,47,1676117.99,64249.15
H6FL22065,"EVANGELISTA, NEIL JAMES",C,3,NPA,12800,6749,0,3200,FL,22,,,L,1,2200,0
H2FL23021,"HASTINGS, ALCEE L",I,1,DEM,343110.43,427930.23,0,170989,FL,23,,W,W,0,164595.67,2000
H6FL24012,"MICHAUD, ANDY",C,1,DEM,175147,174774.61,46415,16457,FL,24,,L,,,1000,0
H6FL24020,"CURTIS, CLINT",C,1,DEM,113482.25,91737,0,104750.17,FL,24,,W,L,42,7000,0
H2FL00250,"FEENEY, TOM",I,2,REP,1375595.94,1571422.49,0,611894.5,FL,24,,W,W,57,728073.69,1467.5
H6FL18022,"CALDERIN, MICHAEL HANLEY",C,1,DEM,35292.63,35164.34,0,26737.36,FL,25,,W,L,41,500,0
H6FL25019,"LAWRENCE, DIANE LEE",C,1,DEM,3800,3800,1000,2800,FL,25,,,,,0,0
H2FL25018,"DIAZ-BALART, MARIO",I,2,REP,696026.41,697942.55,0,375742.68,FL,25,,W,W,58,297180.74,1112.8
H6GA00028,"NELSON, JAMES ALLEN",C,1,DEM,118175.29,117750.8,8483.08,76997.6,GA,1,,W,L,31,11800,4600
H2GA01157,"KINGSTON, JOHN HEDDENS",I,2,REP,1129765.66,1237552.33,0,596967.19,GA,1,,W,W,68,476934.5,1021.65
H2GA02031,"BISHOP, SANFORD D JR.",I,1,DEM,818302.92,745261.11,0,352347,GA,2,,W,W,67,454800,1000
H6GA02107,"HUGHES, BRADLEY CURTIS",C,2,REP,29174,27144.97,0,24824,GA,2,,W,L,32,2000,250
H6GA03071,"MCGRAW, MICHAEL EDWARD",C,1,DEM,76838.27,55060.54,0,60638.27,GA,3,,W,L,32,15000,1200
H4GA08067,"WESTMORELAND, LYNN A",I,2,REP,1238600.66,936115.96,0,789904,GA,3,,W,W,67,448310.17,282.66
H2GA11016,"MCKINNEY, CYNTHIA A",I,1,DEM,426599.7,394758.32,0,282058.96,GA,4,,L,,,102970,12850
H6GA04129,"JOHNSON JR, HENRY C",I,1,DEM,798001,786161.15,0,527987.02,GA,4,,L,W,75,267552.61,500
H6GA04137,"COYNE, JOHN F III",C,1,DEM,19589,19582,500,1725,GA,4,,L,,,1000,0
H2GA04102,"DAVIS, CATHERINE",C,2,REP,234446.58,230448,0,227908.67,GA,4,,W,L,24,5950,0
H6GA05217,"LEWIS, JOHN",I,1,DEM,789958.03,864373.37,0,244520,GA,5,,W,W,100,445500,7.23
H6GA06108,"SINTON, STEPHEN MARC",C,1,DEM,104824.38,104824.38,0,92574.38,GA,6,,W,L,27,12250,0
H4GA06087,"PRICE, THOMAS EDMUNDS",I,2,REP,2172058.33,2281561.28,200,1075759.26,GA,6,,W,W,72,826292.89,21.65
H6GA07122,"KONOP, JOHN",C,2,REP,101557.25,101557.25,50300,6721.69,GA,6,,L,,,0,0
H6GA07130,"BURNS, ALLAN",C,1,DEM,33792,33213,17987,8183,GA,7,,W,L,29,3500,4122
H0GA04023,"LINDER, JOHN",I,2,REP,737206.53,398799.21,0,391317.96,GA,7,,W,W,70,343800,686
H0GA08032,"MARSHALL, JAMES C",I,1,DEM,1953074.13,1849160.1,0,975152.36,GA,8,,W,W,33,774236.92,142795.1
H2GA03070,"COLLINS, MICHAEL ALLEN",C,2,REP,2085961.21,1981933.29,0,1381344.36,GA,8,,W,L,33,623200.57,21000
H6GA09201,"BRADBURY, JOHN DOUGLAS",C,1,DEM,15770,15737,0,7720,GA,9,,W,L,23,643,3830
H2GA09036,"DEAL, NATHAN",I,2,REP,1107574.01,959850.99,0,289932.98,GA,9,,W,W,76,812676.6,300
H6GA10142,"HOLLEY, RICHARD TERRY",C,1,DEM,28453,31821,0,10405,GA,10,,W,L,32,5000,6912
H4GA10022,"NORWOOD, CHARLES WHITLOW",I,2,REP,1453288.17,1158299.98,0,746104.46,GA,10,,W,W,67,642638.89,294
H6GA11041,"PILLION, PATRICK SAMUEL",C,1,DEM,3203,3318,0,91,GA,11,,W,L,28,3000,48
H2GA11149,"GINGREY, PHILLIP J.",I,2,REP,1360290.51,1011326.92,0,954756.82,GA,11,,W,W,71,357320.2,588
H4GA12010,"BARROW, JOHN J",I,1,DEM,2491089.95,2267556.01,2005.97,1257823.85,GA,12,,W,W,50,1186949.97,7209.52
H2GA12097,"BURNS, O MAXIE",I,2,REP,2200499.11,2173237.37,2100,1291599.81,GA,12,,W,L,49,765520.2,10500
H2GA13012,"SCOTT, DAVID ALBERT",I,1,DEM,1241679.48,1364830.24,0,197676,GA,13,,W,W,69,803896.56,0
H2GA13020,"JAMES, DONZELLA",C,1,DEM,58525,58499.97,55000,3525,GA,13,,L,,,0,0
H6GA13013,"HONEYCUTT, DEBORAH TRAVIS T",C,2,REP,1339781.16,1319912.64,0,1323781.16,GA,13,,W,L,30,11000,0
H2GU00033,"BORDALLO, MADELEINE Z MS",I,1,DEM,203379,86012.98,0,191879,GU,0,,W,W,100,11500,0
H6HI01121,"ABERCROMBIE, NEIL",I,1,DEM,1074350.77,823234.75,0,506522,HI,1,,W,W,69,555330,133.5
H4HI01076,"TANONAKA, DALTON ICHIRO",C,2,REP,31000,31037.89,0,200,HI,1,,,,,0,0
H6HI01188,"HOUGH, RICHARD A",C,2,REP,18728,17595,14864,1500,HI,1,,W,L,30,0,0
H0HI01058,"MATSUNAGA, MATTHEW",O,1,DEM,280082,236936.04,3500,166457,HI,2,,L,,,45600,0
H2HI02110,"HANABUSA, COLLEEN WAKAKO",O,1,DEM,432663.27,416810.93,15526.25,271177,HI,2,,L,,,20500,0
H2HI02128,"CASE, EDWARD E",I,1,DEM,367427.89,400439.69,0,283949.73,HI,2,,,,,74174.95,0
H6HI02244,"SCHATZ, BRIAN EMANUEL",O,1,DEM,312496.02,310965.87,10000,261010.2,HI,2,,L,,,0,7805
H6HI02251,"HIRONO, MAZIE K",O,1,DEM,1431768.03,1374993.27,0,918220.56,HI,2,,W,W,61,383925,0
H6HI02269,"HOOSER, GARY L",O,1,DEM,345126.86,344248.59,0,126793.61,HI,2,,L,,,1250,0
H6HI02293,"ZUIKER, JOE",C,1,DEM,7410,5915.93,1400,6010,HI,2,,L,,,0,0
H6HI02301,"MENOR, RON",O,1,DEM,269077.5,268916.38,2315,126589.24,HI,2,,L,,,27125,0
H6HI02319,"HEE, CLAYTON H W",O,1,DEM,326033.32,324451.59,0,142724.98,HI,2,,L,,,27500,0
H6HI02327,"GARCIA, NESTOR RALPH",O,1,DEM,98566.94,85416.62,0,26566.94,HI,2,,L,,,2000,0
H6HI02285,"HOGUE, BOB C",O,2,REP,232672.85,230414.47,0,215752.5,HI,2,,W,L,38,11500,5000
H6HI02343,"TREVINO, VICTOR D",C,2,REP,107090.45,107090.45,0,0,HI,2,,,,,0,0
H8HI01127,"KAWANANAKOA, QUENTIN KUHIO",C,2,REP,857686.62,810300.85,0,194978,HI,2,,L,,,0,0
H2IA01014,"GLUBA, BILL (WILLIAM E)",O,1,DEM,192616.17,194336.31,0,161766.87,IA,1,,L,,,17650,250
H2IA01048,"HEATH, DENNY",O,1,DEM,14803,14803,14503,300,IA,1,,L,,,0,0
H6IA01098,"BRALEY, BRUCE L.",O,1,DEM,2485062.35,2368906.42,0,1745708.58,IA,1,,W,W,55,731770.74,2234.92
H6IA01114,"DICKINSON, RICHARD",O,1,DEM,376174.4,371974.4,0,320968.61,IA,1,,L,,,8250,250
H0IA02040,"NUSSLE, JIM",I,2,REP,158315.68,439663.78,0,7265,IA,1,,,,,138700,0
H6IA00017,"DIX, WILLIAM",O,2,REP,809256.5,798598.42,0,575956.5,IA,1,,L,,,83300,0
H6IA01106,"WHALEN, MICHAEL LOUIS",O,2,REP,2390697.22,2385536.29,103576.89,871815.55,IA,1,,W,L,43,681846.22,5000
H6IA01122,"KENNEDY, BRIAN M F",O,2,REP,402531.73,400802.69,18932.88,238732.09,IA,1,,L,,,19350,0
H6IA02146,"LOEBSACK, DAVID W",C,1,DEM,521642.33,488389.26,2138.38,341763.89,IA,2,,L,W,51,173991.53,725
H6IA01015,"LEACH, JIM",I,2,REP,491435.79,533739.24,0,488332.2,IA,2,,W,L,48,0,400
H6IA03144,"BOSWELL, LEONARD L.",I,1,DEM,2147056.56,2060478.89,0,845999.75,IA,3,,W,W,51,1278316.17,4361.92
H6IA03219,"LAMBERTI, JEFFREY",C,2,REP,2003924.1,1995178.74,6699.53,1117418.89,IA,3,,W,L,46,577548.02,20500
H6IA04126,"SPENCER, SELDEN EDMUND",C,1,DEM,483042.46,478115.77,53000,347527.7,IA,4,,W,L,42,30738,11956
H4IA05102,"LATHAM, THOMAS P",I,2,REP,1131902.59,1125584.31,0,535841.98,IA,4,,W,W,57,563212.37,239.75
H4IA05169,"SCHULTE, E. JOYCE",C,1,DEM,73331.09,73268.46,88.75,33705.34,IA,5,,W,L,35,6200,9837
H6IA05115,"CHAMBERS, ROBERT LARRY",C,1,DEM,45837.1,45832.1,7115.98,18234.12,IA,5,,L,,,0,1047
H2IA05072,"KING, STEVEN A",I,2,REP,612294.92,620074.74,0,244725.71,IA,5,,W,W,58,363744.92,3359.7
H6IA05123,"NIELSEN, ROY",C,3,IND,150841,149779.75,2500,12841,IA,5,,,L,4,0,0
H6ID01185,"GRANT, LARRY L",O,1,DEM,779771.26,768327.58,17791.23,475846.56,ID,1,,W,L,44,155239.31,5552.53
H0ID01139,"OTTER, C.L. BUTCH",I,2,REP,136259.68,380433.16,0,4400,ID,1,,,,,21100,0
H6ID01136,"SEMANKO, NORM",O,2,REP,222475.91,221968.51,0,170251.79,ID,1,,L,,,14720,0
H6ID01144,"SORENSEN, SHELIA",O,2,REP,408977.17,408830.68,555.38,134818.68,ID,1,,L,,,53703.1,0
H6ID01151,"BRANDT, ROCKY",O,2,REP,91569.87,91569.87,8874.05,33240.82,ID,1,,L,,,8450,1000
H6ID01169,"JOHNSON, KEITH",O,2,REP,169275.38,169305.13,0,121260.32,ID,1,,L,,,32327.24,0
H6ID01177,"SALI, WILLIAM T. T",O,2,REP,1085178.9,1074803.93,0,570905.82,ID,1,,W,W,49,474159.64,10000
H6ID01193,"VASQUEZ, ROBERT",O,2,REP,323675.87,323531.4,0,302610.49,ID,1,,L,,,8417.63,100
H6ID01201,"OLSON, DAVID EDWIN",O,3,IND,0,0,0,0,ID,1,,,L,2,0,0
H6ID01235,"HEDDEN-NICELY, NORMAN ANDREW",O,3,UNI,20085,20084,8024,12061,ID,1,,,L,1,0,0
H6ID02134,"COOPER, DAVID C",C,1,DEM,8061,8060,1717,6344,ID,2,,L,,,0,0
H6ID02142,"HANSEN, JIM",C,1,DEM,163751.43,162644.43,118,161833.43,ID,2,,W,L,34,200,0
H8ID02064,"SIMPSON, MICHAEL K",I,2,REP,539785.09,571636.83,0,159923.73,ID,2,,W,W,62,378840,392
H2IL01042,"RUSH, BOBBY LEE",I,1,DEM,575305.59,684697.97,0,190460,IL,1,,W,W,84,384845.59,0
H6IL01126,"JACKSON, PHILLIP",C,1,DEM,91610,91012.07,58810,32800,IL,1,,L,,,0,0
H6IL02124,"JACKSON, JESSE L JR",I,1,DEM,1079137.33,946871.86,0,835853.4,IL,2,,W,W,84,241250.36,1933.69
H4IL03077,"LIPINSKI, DANIEL WILLIAM",I,1,DEM,371990.26,414172.54,0,155981.91,IL,3,,W,W,77,206700,0
H6IL03114,"SULLIVAN, JOHN P",C,1,DEM,127268.9,126948.34,100,107886.94,IL,3,,L,,,0,12000
H6IL03122,"KELLY, JOHN T",C,1,DEM,78001.16,0,15000,28900,IL,3,,L,,,0,0
H2IL08039,"GUTIERREZ, LUIS V",I,1,DEM,161594.1,315784.79,0,52650,IL,4,,W,W,86,104750,0
H2IL05092,"EMANUEL, RAHM",I,1,DEM,1287808.91,1380463.77,0,604590,IL,5,,W,W,77,638525,36.19
H6IL05135,"HAPTONSTALL, JOHN (JOHNNY HAP)",C,1,DEM,5525,5314,240,4384,IL,5,,L,,,0,0
H6IL05143,"WHITE, KEVIN EDWARD",C,2,REP,40631.34,31041.29,0,20205.32,IL,5,,W,L,22,20311.74,0
H4IL06096,"CEGELIS, CHRISTINE",O,1,DEM,363334.47,366324.11,0,343695.55,IL,6,,L,,,17292.46,350
